VĂN HỌC PHÁP	﻿ ~~~ Jules Verne	-0.01
- Hắn đâu?	- Induljunk!	1.275
- Glenarvan hỏi.	- mondta határozottan.	0.961765
- Bị giam trong phòng, dưới mũi tàu - Tom Austin đáp.	- Paganel lent van? ~~~ - kérdezte Glenarvan.	0.246154
- Tại sao anh lại tống giam hắn?	- Paganel úr?	0.565385
- Vì khi Ayrton biết tàu đi New - Zealand thì hắn tức giận, định bắt tôi phải thay đổi hướng đi của tàu.	- kérdezte csodálkozva a fiú. ~~~ - Igen, Paganel.	0.0266667
Hắn đã hăm dọa và cuối cùng thì xúi giục đoàn thủy thủ nổi loạn.	Vár bennünket? ~~~ - Nem, mylord.	-0.23
Tôi hiểu rằng đó là một tên nguy hiểm và buộc phải cảnh giác cách ly hắn.	Hogyan, Paganel úr nincsen itt? ~~~ - Nincsen - felelte Mary Grant.	-0.0657895
- Và từ đó đến nay...	- Hogyan? ~~~ Nem láttad?	0.233333
 ~~~ - Và từ đó đến nay hắn ngồi trong phòng giam.	- kérdezte Glenarvan.	0.175
- Tốt lắm, Tom.	- Nem találkoztatok a kavarodásban?	0.6
	Nem együtt szöktetek meg?	-0.3
Đến đây, Glenarvan và John Mangles được mời lên phòng chung.	- Nem, mylord - felelte Robert, akit lesújtott barátja eltűnésének híre.	0.281538
Bữa ăn sáng đã dọn sẵn - bây giờ điều đó quan trọng hơn cả.	- Induljunk - mondta az őrnagy -, egy perc veszteni való időnk sincs.	0.474941
	Bárhol is van Paganel, rosszabb helyen nem lehet, mint mi vagyunk itt.	-0.3
Họ ngồi vào bàn, không nhắc đến Ayrton nữa.	Induljunk! ~~~ Csakugyan minden pillanat drága volt.	-0.00957447
	Menekülniük kellett. ~~~ A szökés nem ígérkezett külö­nösen bajosnak, mindössze egyetlen nehézség állt előttük: a barlang csaknem függőleges meredekre nyílt, de az sem volt húsz lábnál magasabb.	-0.3
	Azután meglehetősen enyhe lejtő következett egészen a hegy lábáig.	-0.3
	Onnan a foglyok gyorsan eljuthatnak a mélyebben fekvő völgyekbe; a maorik meg, ha észre is vennék szökésüket, kénytelenek lennének nagy kerülőt tenni, hiszen nem tudnak a wareatua és a külső hegyfal között vájt alagútról. ~~~ Elindultak.	-0.3
	Körültekintően mindent megtettek, hogy sikerüljön a szökés.	-0.3
	A foglyok egyenként kúsztak át a szűk aknán, s a barlangba jutottak.	-0.3
	John Mangles, mielőtt elhagyta volna a kunyhót, eltüntette a törmelékeket, majd mikor maga is az aknába ereszkedett, a nyílás fölé húzta a kunyhóban található gyékényeket.	-0.3
Nhưng, sau bữa ăn, khi tất cả những người du hành đã tỉnh táo lại và tụ tập trên boong.	Így az alagút teljesen rejtve volt. ~~~ Ezután a meredek hegyoldalon kellett leereszkedniük a lankákra.	-0.00319149
Glenarvan báo cho họ biết tên hoa tiêu Ayrton đang ở trên tàu “Duncan”.	Ezt meg sem kísérelhették volna, ha Robert nem hozza magával a vászonfű kötelet.	0.296
Ông nói thêm rằng ông muốn hỏi cung hắn trước mặt mọi người.	Letekerték, majd a kiugró sziklára hurkolták, s másik végét a mélybe hajították.	0.261972
	Mielőtt hagyta volna, hogy barátai a kötélre akaszkodjanak, John Mangles megvizsgálta a vászonfűrostokból sodort kötelet.	-0.3
	Úgy találta, hogy nem valami erős, nem szabad meggon­dolatlanul veszedelemnek kitenniük magukat, hiszen a zuhanás halálos lehet.	-0.3
	- Ez a kötél - mondta - egyszerre csak két test súlyát bírja el, eszerint kell cselekednünk.	-0.3
	Elsőnek Glenarvan lord és felesége ereszkedjen le, majd mikor a hegyoldalra értek, rántsák meg háromszor a kötelet, ebből tudni fogjuk, hogy követhetjük őket.	-0.3
- Có thể cho em miễn dự cuộc hỏi cung được không?	- Én megyek le elsőnek - felelte Robert.	0.475
	- A hegyoldal tövében mély üregre találtam, akik elsőnek érkeznek le, ott elbújhatnak, és bevárhatják a többieket.	-0.3
- Huân tước phu nhân hỏi.	- Menjél, gyermekem!	0.93
- Edward thân yêu, em rất khó chịu khi nhìn thấy tên bất lương ấy.	- mondta Glenarvan, és megszorította a fiú kezét. ~~~ Robert eltűnt a barlang nyílásán át.	0.0932624
	Egy perc múlva a kötél háromszori rándulása tudatta, hogy a fiú sikeresen leért.	-0.3
- Đây sẽ là một cuộc đối chất, Helena ạ.	Glenarvan és lady Helena nyomban kilépett a barlangból.	0.608333
	Még sűrű volt a sötétség, de a keleten meredező hegycsúcsok már szürkésen derengtek.	-0.3
	A csípős reggeli levegő felfrissítette a fiatalasszonyt.	-0.3
	Erősebbnek érezte magát, s nekivágott a veszedelmes útnak.	-0.3
	Elsőnek Glenarvan, majd lady Helena siklott le a kötélen a merőleges sziklafal és a lejtő találkozási pontjáig.	-0.3
	Azután Glenarvan hátrálva, feleségét támogatva, leereszkedett a lejtőn.	-0.3
	Lábával fűcsomókat, bokrokat keresett, melyekre támaszkodhatott, előbb kipróbálta, vajon elbírja-e őt, majd megmutatta lady Helenának, hova lépjen.	-0.3
	Néhány álmából fölriasztott madár halk csipogással rebbent fel; a menekülők ijedten rezzentek össze, valahányszor egy helyéből kimozdított kő zajosan gördült a hegy aljáig.	-0.3
	Már a lejtő közepén jártak, mikor a barlang nyílásából hang hallatszott:	-0.3
- Glenarvan trả lời.	- Állj!	0.775
- Anh rất mong em ở lại.	- suttogta John Mangles.	0.859091
	Glenarvan egyik kezével egy húsos cserjébe kapaszkodott, másikkal Helenát tartotta, s lélegzet-visszafojtva várakozott.	-0.3
Cần phải để cho tên Ben Joyce đối mặt với tất cả những nạn nhân của hắn.	Wilson gyanús zajt hallott a wareatua felől; visszatért hát a kunyhóba, s a gyékényt félrehajtva a maorikat figyelte.	0.215294
Điều ấy đã thuyết phục được Helena.	Az ő intésére állította meg John Mangles Glenarvant.	0.26
Nàng và Mary Grant ngồi xuống cạnh Glenarvan.	Az egyik bennszülött harcos valami szokatlan zajra figyelt föl; felkelt és a wareatuához közeledett.	0
Còn chung quanh họ là thiếu tá, Paganel, John Mangles, Robert, Wilson, Mulrady, Obineu, - tất cả những ai đã từng phải chịu đựng những nỗi đau thương do sự phản bội của tên tội phạm gây ra.	A kunyhótól kétlépésnyire megállt, előrehajtott fejjel fülelt. ~~~ Órának tetsző percig így maradt, hallgatózva, kémlelve.	-0.0934426
Đoàn thủy thủ của tàu chưa biết hết tầm quan trọng của sự kiện này, họ hoàn toàn im lặng.	Majd, mint aki belátta, hogy tévedett, megrázta a fejét, visszatért társai mellé, és a kihunyó parázsra dobott egy köteg rőzsét.	0.238235
- Dẫn Ayrton ra đây!	A tűz föléledt.	0.229412
	Az őr élesen megvilágított arcán már nyoma sem volt a gyanakvásnak.	-0.3
	A hajnali fényben lassacskán megvilágosodó látóhatárt figyelte, majd elnyúlt a tűz mellett, hogy fölmelegítse elgémberedett tagjait.	-0.3
- Glenarvan ra lệnh.	- Minden rendben van - mondta Wilson.	0.72
	John intett Glenarvannak, hogy folytassa útját.	-0.3
	Glenarvan óvatosan leereszkedett a lejtőn, s lady Helenával együtt hamarosan egy keskeny ösvényre ért, ahol Robert várt rájuk.	-0.3
	Háromszor megrántották a kötelet, s most Mary Grantot megelőzve John Mangles is nekivágott a veszedelmes útnak.	-0.3
	Ők is szerencsésen lejutottak, s Robert vezetésével csatlakoztak Glenarvanékhoz a barlangban.	-0.3
	Öt perccel később a wareatua valamennyi szerencsés szökevénye elhagyta ideiglenes rejtek­helyét, s a tó lakott környékét elkerülve, keskeny ösvényeken menekülve a hegyekbe vetette magát.	-0.3
	Gyorsan haladtak, ügyeltek arra, nehogy olyan pontra tévedjenek, ahonnan megpillanthatják őket.	-0.3
	Szótlanul, árnyként siklottak a bozótban.	-0.3
CHƯƠNG 7 ~~~ 	Hová mentek?	-0.0125
AYRTON HAY LÀ BEN JOYCE?	A vakvilágba! ~~~ De szabadon!	-0.0340909
Ayrton xuất hiện.	Öt óra tájban virradni kezdett.	0.135
Gã rắn rỏi bước đi trên boong dưới và trèo lên cầu thang.	A magasban úszó felhőket kékes csíkok szabdalták.	0.216
Mắt gã u buồn, răng cắn chặt, hai nắm tay bóp mạnh.	A ködös hegycsúcsok kibontakoztak a reggeli párából.	0.283019
Ở gã, người ta không cảm thấy thái độ xấc xược thách thức, hay một sự quy phục.	A nap hamarosan fölkel, de az izzó égitest fénye nem a kivégzést fogja megvilágítani, hanem a halálraítéltek hűlt helyét.	0.218478
Sau khi ra trình diện trước Glenarvan, gã lặng lẽ vắt chéo tay trên ngực và chờ đợi những câu hỏi.	E döntő pillanatban a foglyoknak már távol kell járniuk, hogy a bennszülöttek a nyomukat tévesszék.	0.262105
Gã vẫn im lặng và nhìn thờ ơ như trước.	A meredek ösvényeken már nem haladhattak gyorsan.	0.286667
	Lady Helena férje karjára támaszkodva szinte vitette magát, Mary Grant John Manglesbe kapaszkodott; a menetet a sikertől mámoros, boldog, diadalittas Robert nyitotta meg, s a két matróz zárta le.	-0.3
	Még egy fél óra, s a ragyogó égitest előbukkan a látóhatár ködéből.	-0.3
	A szökevények fél órán át csak vaktában bolyongtak.	-0.3
	Paganel nem volt velük, hogy útba igazítsa őket; nem menetelt velük Paganel, Paganel, aggodalmuk tárgya, Paganel, akinek távolléte árnyékot vetett örömükre.	-0.3
	Amennyire lehetett, keletnek tartottak, a nagyszerű hajnal felé.	-0.3
	Hamarosan már ötszáz lábnyira jártak a Taupoi-tó felett; a magasban még hűvösebb reggeli levegő meglehetősen csípős volt.	-0.3
- Hãy nghe đây, Ayrton, - lần nữa Glenarvan nói với gã, - vì lợi ích của ngươi mà nói đi!	A dombok és a hegyek bizonytalan alawja kuszán emelkedett egymás fölé; de Glenarvan leghőbb vágya éppen az volt, hogy eltűnjön kuszaságukban.	0.302668
	Később aztán majd csak kikeverednek ebből a dimbes-dombos útvesztőből.	-0.3
Sự thành khẩn có thể giảm bớt tội trạng của ngươi.	Végül fölkelt a nap, sugarait a szökevények elé terítette.	0.284483
Ta hỏi lần cuối cùng: Ngươi có định trả lời những câu hỏi của ta không?	Hirtelen rettenetes ordítás, száz meg száz kiáltás töltötte be a levegőt.	0.263014
Ayrton quay về phía Glenarvan và nhìn thẳng vào mắt ông:	A pahból érkezett, melynek pontos irányát Glenarvan mindeddig nem tudta.	0.521003
	A lábuk alatt elterülő sűrű ködfüggöny eltakarta a mélyen fekvő völgyeket.	-0.3
	A szökevények nem kételkedhettek: szökésüket fölfedezték.	-0.3
	Vajon sikerül-e elmenekülniük az üldöző bennszülöttek elől?	-0.3
	Vajon nem vették észre őket?	-0.3
	Vajon lábnyomaik nem árulják el útjukat? ~~~ E pillanatban fölszakadt a völgyben gomolygó köd, a menekülőket egy pillanatra eltakarta egy nyirkos felhő, majd háromszáz lábnyira alattuk megpillantották a bennszülöttek őrjöngő csapatát.	-0.3
	Látták üldözőiket, azok is látták őket. ~~~ Ismét üvöltés harsant, a kutyák is rázendítettek, s miután hiába próbálták megmászni a wareatua sziklafalait, a törzs apraja-nagyja kirohant a sáncok közül, s a legrövidebb ösvényeken a bosszújuk elől menekülő foglyok után vetette magát. ~~~ XIV. ~~~ A tabu hegy ~~~ Mintegy százlábnyira jártak a hegy csúcsától.	-0.3
	A menekülőknek érdekük volt, hogy elérjék a csúcsot, mert azután a túloldali lejtőkön elrejtőzhetnek a maorik elől.	-0.3
	Azt remélték, hogy onnan majd valami járható hegygerincen keresztül eljutnak egyik vagy másik szomszédos csúcsra, melyeknek bonyolult elhelyezkedését Paganel, ha velük lett volna, bizonyára tisztázza.	-0.3
 ~~~ - Thưa huân tước, tôi không định trả lời, hãy để cho ngành tư pháp xử tội tôi.	Az egyre közelebbről hallatszó fenyegetőzések, átkozódások gyors iramra sarkallták őket.	0
- Điều đó dễ thôi.	A népes horda elért a hegy lábához. ~~~ - Bátorság!	0.384615
	Bátorság, barátaim - kiáltotta Glenarvan, és szóval, mozdulatokkal ösztökélte társait.	-0.3
	Nem telt bele öt perc, és elérték a hegytetőt, ott aztán hátrafordultak, hogy lássák, mi a helyzet, merre tartsanak, hogy a maorik nyomukat vesszék.	-0.3
	Ebből a magasságból betekinthették a festői hegyek gyűrűjében nyugatra elterülő Taupoi-tavat.	-0.3
	Északon a Pirongia csúcsai emelkedtek, délen a Tongariro lángoló krátere.	-0.3
	Keleten hegycsúcsok és hegyhátak falába ütközött a tekintet, a Wahiti hegylánc vonulatába, melynek összefüggő láncszemei a Cook-szorostól a Keleti-fokig végighúzódnak az egész északi szigeten.	-0.3
	A szökevényeknek a túloldali lejtőkön kell leereszkedniük, olyan szűk völgytorokba kell hatolniuk, melyekből talán nincs is kivezető út.	-0.3
	Glenarvan aggodalmasan körülnézett; a köd szétoszlott a napsugárban, így betekinthette a föld legapróbb hullámzásait is.	-0.3
	Tisztán látta a maorik minden mozdulatát.	-0.3
	A bennszülöttek ötszáz lábnyira sem voltak tőlük, mikor elértek a fennsíkra, melyen a magányos hegykúp emelkedett.	-0.3
	Glenarvan egy perccel sem időzhetett itt tovább.	-0.3
	Bármilyen fáradtak is voltak, folytatniuk kellett útjukat, különben a maorik bekerítik őket.	-0.3
- Glenarvan nhận xét.	- Lefelé!	0.94
- Dễ sao, thưa huân tước?	- kiáltotta.	0.953846
Ayrton nói vẻ giễu cợt.	- Induljunk lefelé, míg utunkat nem állják!	0.133333
- Tôi cảm thấy nói như vậy là quá ư dũng cảm đấy!	Mikor a nők végső erőfeszítéssel fölkeltek, Mac Nabbs megállította őket, s így szólt: ~~~ - Fölösleges, Glenarvan.	0.189
Tôi khẳng định rằng vị quan tòa tài giỏi nhất nước Anh cũng phải lúng túng trong vụ án của tôi.	Nézze csak! ~~~ Valamennyien letekintettek, s látták, hogy a maorik magatartásában érthetetlen változás következett be.	-0.00742574
Ai nói được vì sao tôi lại xuất hiện ở Australie, trong khi không có mặt thuyền trưởng Grant?	Az üldöző tömeg megtorpant. ~~~ Mintha hirtelen valami parancs tiltotta volna el őket a hegy ostromától.	-0.00625
	A bennszülöttek megfékezték lendületüket, s megálltak, mint a tenger hullámai a magasba meredő sziklafal előtt.	-0.3
Ai chứng minh được rằng tôi chính là Ben Joyce, như cảnh sát xác nhận, nếu như tôi chưa khi nào bị cảnh sát bắt cả, còn bạn bè của tôi thì đang sống tự do?	A vérszomjas bennszülöttek ott tolongtak a hegy lábánál, hadonásztak, üvöltöttek, puskáikat, baltáikat rázták, de egy lépéssel sem közeledtek. ~~~ Kutyáik is, akárcsak ők, földbe gyökerezett lábbal, dühösen csaholtak. ~~~ Mi történt?	-0.116783
	Miféle láthatatlan hatalom fogta vissza a bennszülötteket?	-0.3
Ai, trừ huân tước ra, có thể tố cáo tôi không những đã phạm tội ác mà thậm chí còn có hành vi đáng chê trách nào đó?	A szökevények értetlenül tekintettek a völgybe, s csak attól tartottak, hogy megtörik a Kai-Kumu törzsét lenyűgöző varázslat.	0.290244
	John Mangles hirtelen fölkiáltott, hangjára valamennyien visszafordultak.	-0.3
Ai có thể xác nhận rằng tôi định cướp tàu của ngài và giao cho những người tội phạm?	A hegykúp tetején álló kis erődítményre mutatott. ~~~ - Kara-Tete főnök sírja!	-0.037013
Không có ai cả!	- kiáltott fel Robert.	0.229412
Ngài nghe thấy không?	- Igazat beszélsz, Robert?	0.273913
Không có ai cả!	- kérdezte Glenarvan.	0.229412
Ngài hoài nghi phải không?	- Igen, mylord, ez a főnök sírja!	0.267857
Cứ việc.	Ráismerek!	0.3
Nhưng chừng ấy còn quá ít để kết tội một con người.	Robert nem tévedett. ~~~ Ötlábnyira fölöttük, a hegy legmagasabb pontján, frissen festett cölöpök fogtak közre egy térséget.	-0.0959016
Ở đây cần phải có tang chứng, mà ngài lại không có.	Most már Glenarvan is fölismerte az új-zélandi főnök sírját.	0.284483
Cho nên bây giờ, nếu không có điều trái ngược nào được chứng minh, thì tôi vẫn là Ayrton, hoa tiêu của tàu “Britania”.	Menekülésük közben a véletlen éppen a Monganamu csúcsaira vezérelte őket.	0.0689189
Khi nói đến điều đó, Ayrton hoạt bát hẳn lên, nhưng chẳng bao lâu gã lại giữ vẻ thờ ơ, hờ hững như trước.	Glenarvan társaival a nyomában fölkapaszkodott a hegy utolsó lejtőjén, egészen a síremlékig.	0.204396
Hình như gã tưởng rằng lời tuyên bố ấy của gã sẽ chấm dứt cuộc lấy cung, song, gã đã nhầm.	Gyékénnyel takart nyílás vezetett ide be. ~~~ Glenarvan be akart lépni az udupába, de hirtelen visszahőkölt.	-0.00445545
Glenarvan đã lại lên tiếng.	- Egy bennszülött! ~~~ - mondta.	-0.0103448
- Ayrton, ta không phải là vị quan tòa truy xét quá khứ của ngươi.	- Egy bennszülött, ebben a sírban? ~~~ - kérdezte az őrnagy.	0.178831
Đấy không phải việc của ta.	- Igen, Mac Nabbs. ~~~ - Mindegy, gyerünk be!	-0.0227273
Nào, chúng ta hãy xác định cho chính xác.	Glenarvan, az őrnagy, Robert és John Mangles behatolt a kerítés mögé.	0.139535
Ta không yêu cầu ngươi phải nói những điều chống lại bản thân mình.	Bő vászonfű köpenybe burkolt maori volt ott; arcvonásai alig látszottak a homályos udupában.	0.253247
	Igen békésnek tűnt, s a legnagyobb lelki nyugalommal falatozott.	-0.3
	Glenarvan már éppen azon volt, hogy megszólítja, mikor az előzékeny bennszülött kifogás­talan angolsággal, barátságosan így szólt:	-0.3
Đây không phải tòa án.	- Foglaljon helyet, mylord.	0.288
Nhưng, người biết ta đang bận công việc tìm kiếm gì rồi, và ngươi có thể chỉ dẫn ta lần ra dấu tích đã bị mất.	A reggeli tálalva van. ~~~ Paganel volt. ~~~ Hangja hallatára valamennyien az udupába rohantak, és sorra karjukba szorí­tották a nagyszerű földrajztudóst.	-0.103306
Ngươi sẽ nói chứ?	Megtalálták Paganelt!	0.286364
Ayrton kiên quyết lắc đâu.	Ez valamennyiük megmenekülését jelentette!	0.16
- Ngươi không thể nói cho ta biết thuyền trưởng Grant hiện giờ ở đâu sao?	Már faggatni kezdték volna, tudni akarták, hogyan és miért került a Monganamu csúcsára, Glenarvan azonban megfékezte az időszerűtlen kíváncsiskodást.	0.0525
- Glenarvan hỏi.	- A bennszülöttek!	1.01471
- Không, thưa huân tước.	- mondta.	0.7
- Ayrton đáp.	- Ó, a bennszülöttek!	0.878571
- Vậy ngươi hãy cho biết tàu “Britania” bị đắm ở đâu?	- legyintett Paganel. ~~~ - Rájuk aztán fütyülök!	0.245745
- Không.	- De hát nem jöhetnek...?	0.8
- Ayrton.	- Ezek?	1.21429
- Glenarvan nói gần như van lơn.	Ezek az ostobák? ~~~ Jöjjön, nézze csak!	-0.028125
- Nếu ngươi biết Harry Grant ở đâu thì hãy nói đi, ít nhất cũng để cho những đứa con của ông ta được biết.	Paganel nyomában valamennyien kiléptek az udupából.	-0.0941176
Ngươi thấy đó, chúng đang chờ đợi ngươi như thế nào, dù là một lời thôi!	Az új-zélandiak ugyanott voltak, ahol az imént, körülfogták a hegy lábát, s rettenetesen szitkozódtak.	0.246429
Ayrton run lên.	- Csak kiabáljatok!	0.22
Gương mặt gã thể hiện rõ sự giằng xé trong lòng.	Üvöltsetek! ~~~ Szakadjon meg a torkotok!	-0.0671053
Nhưng gã vẫn khẽ đáp:	Ostobák! ~~~ - kiáltotta Paganel.	-0.0288462
	- Úgysem mertek fölkapaszkodni a hegyre!	-0.6
- Tôi không thể nói, thưa huân tước.	- Miért nem? ~~~ - kérdezte Glenarvan.	0.348529
Và ngay sau đó, dường như hối hận về phút giây yếu đuối của mình, gã nói thêm một cách quyết liệt: ~~~ 	- Mert itt van eltemetve a főnökük, így a sír véd bennünket, mert a hegy tabu!	-0.084507
- Không!	- Tabu?	1.21429
	- Igen, barátaim! ~~~ Ezért menekültem ide, mint a középkori szerencsétlenek előtt nyitva álló sérthetetlen azilumba, menedékhelyre.	-0.3
Không!	- Velünk az Isten!	-0.0375
Ngài không thể biết gì ở tôi hết!	- kiáltott fel lady Helena, és karját az ég felé emelte.	0.2
	A hegy valóban tabu volt, szent hely, így az üldöző bennszülöttek babonás serege nem léphet földjére.	-0.3
	Ez még nem jelentette a szökevények megmenekvését, mindössze üdvös pihenőt biztosított, melyet igyekeztek is kihasználni.	-0.3
	A mélységesen megindult Glenarvan egy szót sem szólt, az őrnagy is némán, de őszinte megelégedettséggel bólogatott.	-0.3
	- Nos, barátaim - szólt Paganel -, ha ezek az ostobák azt hiszik, hogy majd rajtunk gyakorolják a türelmüket, úgy tévednek!	-0.3
Ngài có thể treo cổ tôi, nếu ngài muốn.	Két nap múlva már bottal üthetik a nyomunkat!	0.293023
- Treo cổ?	- Elmenekülünk!	1.13636
- Glenarvan mất bình tĩnh, thét lên.	- kiáltott fel Glenarvan. ~~~ - De hogyan?	0.295833
Nhưng sau khi kiềm chế được mình, ông lại nói một cách nghiêm túc.	- Azt nem tudom - felelte Paganel -, de azért csak elmenekülünk!	0.215789
- Ayrton ở đây không có cả quan tòa lẫn đao phủ.	Most már valamennyien hallani akarták Paganel kalandjait.	0.288462
	Különös módon, az amúgy bőbeszédű emberből szinte harapófogóval kellett kihúzni minden egyes szót.	-0.3
Đến bến đỗ đầu tiên, ngươi sẽ được giao cho chính quyền Anh.	Ő, aki annyira szeretett mesélni, most csak kitérően válaszolgatott barátainak.	0.279167
- Tôi cũng mong vậy đó, - gã hoa tiêu đáp.	„Kicserélték ezt a Paganelt” - gondolta Mac Nabbs.	0.584496
Rồi gã lại bình tĩnh đi về căn phòng giam gã.	Valóban, az érdemes földrajztudósnak még a külseje sem volt a régi.	0.202041
Bên lối ra vào có hai thủy thủ đứng gác.	Nyakig vászonfű kendőjébe burkolózott, és kerülte a túl kíváncsi tekinteteket.	0.0666667
	Valamennyiüknek feltűnt, milyen zavart, akárhányszor róla esett szó, de tapintatosan úgy tettek, mintha észre sem vennék.	-0.3
Họ được lệnh phải theo dõi từng hành vi của gã.	Különben mikor nem őróla beszéltek, Paganel ismét felvidult.	0.272727
	Amikor társai leültek köréje az udupa cölöpjeinek tövébe, Paganel mindössze ennyit mondott el kalandjaiból:	-0.3
Những người chứng kiến cảnh hỏi cung ấy giải tán, đầy căm phẫn và thất vọng.	A Kara-Tetét ért lövés után, akárcsak Robert, kihasználta a kavarodást, s kimenekült a pahból.	0.296703
Một khi Glenarvan đã không khai thác được gì ở Ayrton thì biết làm sao đây?	Kevesebb szerencsével járt, mint az ifjú Grant, mert ő egyenesen egy maori táborba cseppent.	0.28125
Có lẽ cứ hành động như đã quyết định ở Eden: trở về châu u để khi khác sẽ lại tiếp tục việc tìm kiếm chưa thành.	A tábor főnöke jól megtermett, értelmes bennszülött volt; szemmel láthatóan különb törzse valamennyi harcosánál.	0.257895
Còn bây giờ đây, những dấu tích của “Britania” hình như đã bị mất tăm.	Kifogástalanul beszélt angolul; orrát a földrajztudós orrához dörgölve köszöntötte a vendéget.	0.249398
Bức thư trong chai không lại lời giải thích mới nào; trên suốt vĩ tuyến 37, không còn sót một nước nào mà không được tìm kiếm cả, vì vậy “Duncan” chỉ còn cách quay về nước thôi.	Paganel azon tűnődött, hogy vajon fogolynak vagy szabad embernek tekintik-e. Mikor látta, hogy egy lépést sem tehet anélkül, hogy a főnök szívélyesen el ne kísérje, tudta, mihez tartsa magát. ~~~ A főnök neve Hihi volt, azaz „napsugár”. ~~~ Korántsem volt gonosz ember.	-0.110615
Sau khi hỏi ý kiến mọi người, Glenarvan bàn bạc riêng với John Mangles về việc cho tàu quay lui, John xem kỹ các hố than, biết chắc than chỉ đủ cho nhiều nhất là hai tuần.	A földrajztudós szemüvege és messzelátója nagy tiszteletre gerjesztette. ~~~ Nemcsak jótéteményeivel, de erős vászonfű kötelekkel is igyekezett szorosra fűzni kettejük barátságát. ~~~ Főként éjszaka. ~~~ Ez a helyzet három hosszú napig tartott.	-0.150424
Vậy là, ngay ở bến đỗ đầu tiên đã cần phải dự trữ thêm nhiên liệu, John đề nghị Glenarvan cho tàu chạy về Talcahuano, nơi “Duncan” đã một lần ăn than trước khi bắt đầu cuộc hành trình vòng quanh thế giới.	Vajon ez idő alatt jól vagy rosszul bántak Paganellal? ~~~ - Se nem rosszul, se nem jól - felelte Paganel, de bővebb magyarázatot nem fűzött szavaihoz. ~~~ Fogoly volt, s ha attól nem is kellett tartania, hogy hamarosan kivégzik, úgy vélte, sorsa cseppet sem irigylésre méltóbb, mint szerencsétlen barátaié.	-0.102222
Đấy có lẽ là con đường thẳng, hơn nữa nó lại đi dọc theo vĩ tuyến ba mươi bảy.	Egy éjszaka szerencsére sikerült kiszabadulni kötelékeiből, s megszökött.	0.24
Còn sau đó, khi đã có đủ mọi thứ cần thiết rồi, tàu sẽ chạy về phía nam, vòng qua mũi Horn, đi thẳng sang Đại Tây Dương về Scotland.	Távolról nézte a főnök temetését; így tudta, hogy a Monganamu csúcsán hantolták el, s a hegy ezáltal tabuvá lett.	0.20367
Kế hoạch ấy đã được chấp nhận, và thợ máy đã được lệnh tăng áp suất hơi.	Mivel nem akarta elhagyni a vidéket, ahol barátai fogságban sínylődnek, úgy döntött, hogy oda menekül.	0.273333
“Duncan” lên đường đi vịnh Talcahuano.	Veszélyes vállalkozását siker koronázta.	0.27907
	Előző éjszaka felért Kara-Tete sírjához, ott erőt gyűjtött, s várta, hogy társai valami csoda folytán megszabaduljanak.	-0.3
	Így szólt Paganel története.	-0.3
	Vajon elhallgatott-e valamit a bennszülöttek táborában töltött napokról?	-0.3
Con tàu lướt trên mặt đại dương phẳng lặng và đến sáu giờ thì những đỉnh núi cuối cùng của New-Zealand đã khuất trong làn khói nóng.	Zavara ismét erre vallott. ~~~ Akárhogy is volt, valamennyien gratuláltak neki, s minthogy most már ismerték az elmúlt napok történetét, visszatértek a jelenhez.	0
Thế là bắt đầu đường về, chặng đường đáng buồn đối với những con người dũng cảm quay về mà không có Harry Grant sau bao ngày mất công tìm kiếm.	Továbbra is nagyon súlyos helyzetben voltak. ~~~ A bennszülöttek ha nem is merészkednek föl a Monganamura, arra számítanak, hogy az éhség és a szomjúság lekergeti a foglyokat.	-0.000925926
Đoàn thủy thủ của “Duncan” khi rời Scotland từng vui vẻ và tràn đầy hy vọng thành công là vậy, thế mà bây giờ lại mất tinh thần và quay trở lại châu u trong trạng thái buồn thảm nhất.	Mindez csak idő kérdése volt, s a maorik igen türelmesek. ~~~ Glenarvan tisztában volt a helyzet nehézségeivel, de úgy döntött, hogy kivárja vagy alkalomadtán maga teremti meg a kedvező körülményeket.	-0.0120321
Không một ai trong đám thủy thủ đáng yêu ấy lấy làm vui khi trở về quê hương, vì vậy mọi người đều sẵn sàng tiếp tục cuộc hành trình nguy hiểm trên đại dương, cốt sao tìm được thuyền trưởng Grant.	Glenarvan mindenekelőtt tüzetesen meg akarta vizsgálni a Monganamut, azaz a rögtönzött erődítményt, nem azért, hogy felkészüljenek védelmére, hiszen ostromtól nem kellett tarta­niuk, hanem hogy meglássa, hogyan juthatnak ki belőle.	0.3
	Az őrnagy, John, Robert és Paganel figyelmesen szemügyre vette a környéket.	-0.3
	Megnézték, merre futnak az ösvények, mennyire lejtősek, hova vezetnek.	-0.3
Trên “Duncan” mới hôm nào vang lên những tiếng reo vui “hoan hô” để chào đón Glenarvan, giờ đây bao trùm một bầu không khí buồn chán.	A Monganamut a Wahiti hegylánchoz kapcsoló egy mérföld hosszú hegygerinc a síkság felé lejtett. ~~~ Csak ezen a keskeny, zegzugos tarajon át menekülhettek.	-0.0041958
Các hành khách hầu như không nhìn nhau như trước nữa, những câu chuyện vui dọc đường cũng im bặt.	Ha nem veszik észre őket, az éjszaka sötétjében talán eljuthatnak a hegylánc mély völgyeibe; így a maori harcosok nyomukat vesztenék.	0.243925
Mọi người, ai nấy ở riêng trong phòng mình, họa hoằn mới lên boong.	Ezen az úton azonban számtalan veszély leselkedik rájuk.	0.188889
