VOLTAIRE	VOLTAIRE	1.8
Tôi đã từng cho đúc tiền khi làm vua, nay không có đồng xu dính túi; tôi từng có hai Thứ trưởng hầu cận, nay chỉ có một tên nô bộc. ~~~ Tôi đã ngự trị trên ngai vàng rồi bị bắt sang Anh bỏ ngục, ngủ trên rơm rạ đề lao thành Luân Đôn.	És a hatodik uralkodó is megszólalt: »Uraim, én nem vagyok oly hatalmas uralkodó, mint ti vagytok; de azért én is épp ugy király voltam, mint akárki más; Tivadar vagyok, Korzikának választott királya; ezelőtt Felségednek szólitottak, most be kell érnem az Uram megszólitással is; ezelőtt pénzt verettem s most nincs egy árva dénárom se; azelőtt két államtitkárom volt, most alig telik egy lakájra; sokáig volt részem az uralkodásban és sokáig kellett feküdnöm a londoni tömlöcben szalmán; s attól félek, hogy itt is hasonlóképen járok, holott én is a farsangért jöttem Velencébe, mint felségtek.«	-0.1848
Tôi rất lo ngại sẽ bị cư xử như vậy tại đây, dầu là tôi đi dự hội giả trang như các ngài. ~~~ Năm vị vua nghe vị thứ sáu kể chuyện, thấy động lòng trắc ẩn cao thượng.	Az öt másik uralkodó nemes részvéttel hallgatta a beszédet: mindegyikök husz aranyat adott Tivadar királynak, hogy vegyen magának ruhát és inget, Candide egy kétezer aranyat érő gyémántot ajándékozott neki.	-0.00972973
Mỗi vị tặng vua Théodore hai mươi đồng “sơ canh” để sắm y phục. ~~~ Chàng Ngây Thơ tặng ông một viên kim cương đáng giá hai ngàn đồng. ~~~ Năm ông vua ngạc nhiên hỏi nhau:	»Ki lehet az az egyszerü ember, kérdezték egymástól a kirá­lyok, ki oly fényes helyzetben van, hogy százszor annyit adhat, mint mi és aki igazán annyit is ad?«	-0.10068
 ~~~ - Cái ông ấy là ai vậy mà giàu có, để có thể tặng gấp trăm lần số tiền của mỗi người chúng mình? ~~~ Mọi người hỏi chàng Ngây Thơ: ~~~  ~~~ - Ngài có phái là vua không? ~~~ Chàng đáp: ~~~ 	Abban a pillanatban, mikor felkeltek az asztal mellől, négy más előkelő felség érkezett a vendégfogadóba; ezek is elvesztették országaikat a háboru esélyei folytán és ezek is azért jöttek Velencébe, hogy itt töltsék a farsang hátralévő részét; de Candide nem sok ügyet vetett az ujonnan érkező vendégekre; teljesen átadta magát annak a gondolatnak, hogy elmegy Konstantinápolyba Kunigundát felkeresni.	-0.282681
- Thưa các ngài, không.	HUSZONHETEDIK FEJEZET.	0.272727
Tôi không hề ham muốn làm vua.	Candide Konstantinápolyba utazik.	0.290625
Mọi người ở bàn ăn ra về khách sạn, thì lại gặp bốn vị hoàng tử cũng mất địa vị vì cảnh ngộ chiến tranh; họ cũng đến dự các cuộc vui cuối cùng của ngày hội.		-0.3
Nhưng chàng Ngây Thơ không để tâm tới các tân khách ấy.		-0.3
Chàng chỉ lo tính đến việc đi Constantinople để gặp lại cô Cunégonđe yêu quý. ~~~ Chương XXVII ~~~ 		-0.3
TRONG CUỘC HÀNH TRÌNH TỚI CONSTANTINOPLE, CHÀNG NGY THƠ GẶP LẠI NAM TƯỚC VÀ PANGLOSS ~~~ 		-0.3
 ~~~ Nhân có viên thuyền trưởng đến đón phế đế Thổ Nhĩ Kỳ Achmet về Constantinople, tên nô bộc trung thành Cacambo xin được cho chàng Ngây Thơ và ông Martin cùng đi một chuyến tàu.	A hüséges Cacambo megkérte török gazdáját, ki Achmet szultánt készült Konstantinápolyba szállitani, hogy Candide-ot és Martint is vegye fel a hajóra.	0.0905303
Cả hai người xuống tàu làm lễ bái yết vị hoàng đế khốn cùng ấy.	Miután szegény ő felsége előtt térdre borultak, mindketten hajóra szálltak.	0.3
Trên con tàu về nước Thổ, chàng Ngây Thơ nói với Martin:	Candide utközben igy szólt Martinhoz:	0.0916667
 ~~~ - Thế là có đến sáu ông vua bị truất phế đã dùng bữa với chúng ta, trong số đó có một vị được tôi giúp đỡ tiền bạc.	»Milyen különös, hogy hat, trónjától megfosztott királlyal együtt vacsoráltunk és még a hat közt is akadt egy olyan, akinek én adtam ajándékot.	-0.00444444
Có lẽ còn có những vị khác nữa vô phước hơn.	Talán még sok más, szerencsétlenebb fejedelem is van.	0.294118
Riêng tôi thì tôi mất một trăm con trừu mà còn hy vọng được đến Constantinople gặp lại người đẹp Cunégonde.		-0.3
Bạn Martin yêu quý ơi, một lần nữa tôi nghĩ lại, thấy Pangloss nói chí lý, mọi việc đều hoàn hảo. ~~~ Martin đáp: ~~~ 	Ami engem illet, én csak száz kost vesztettem s most Kunigunda karjaiba rohanok; kedves Martinom, ismételten mondom neked, hogy igaza volt Panglossnak; minden jól van.	-0.121311
- Tôi chúc ông được như vậy.	- Bár ugy lenne, mondá Martin.	0.675
- Nhưng này ông bạn, có phải là chúng ta đến Venise để trải qua một cuộc phiêu lưu khó tưởng tượng được không. ~~~ Trên đời có bao giờ ta thấy, hay nghe nói đến sáu phế đế ngồi chung bàn dùng bữa với nhau.	- Hát nem hihetetlen kaland ez, amelyben Velencében volt részünk, ki látott vagy hallott még olyat, hogy hat, trónjától megfosztott király együtt vacsorázzék egy fogadóban.	0.0128226
- Điều ấy cũng chưa kỳ lạ bằng các biến cố đã xảy ra cho chúng ta, Martin đáp.	- Ez sem rendkivülibb, mint egyéb dolog, melyben részünk volt, mondá Martin.	0.467389
Sáu ông vua mất ngôi là chuyện thường. ~~~ Còn như cái vinh hạnh của chúng ta được dùng bữa với sáu ông vua là việc nhỏ, không đáng kể.	Mindennapi dolog, hogy a királyok elvesztik trónjukat; és ami a nagy meg­tiszteltetést illeti, hogy velük együtt ettünk, ez oly jelentéktelen dolog, ami szóra sem érde­mes.«	-0.0174658
Chàng Ngây Thơ lại chạy đi kiếm Cacambo ở trên tàu, ôm lấy người tớ cũ, vừa là bạn quý của chàng, rồi hỏi:	Alighogy a hajóra lépett Candide, nyakába borult régi szolgájának és kedves barátjának Cacambonak.	0.225
 ~~~ - Cunégonde của tôi ra sao? ~~~ Nàng vẫn đẹp lộng lẫy chứ?	»Nos, kérdezte őt, mit csinál Kunigunda, még mindég oly csodálatosan szép?	-0.117742
Nàng có khỏe mạnh không?	még mindég szeret?	0.157895
Nàng vẫn luôn luôn yêu tôi chứ?	hogyan érzi magát?	0.0473684
Có lẽ anh đã tậu cho nàng một tòa lâu đài ở Constantinople?	Ugy-e vettél neki egy palotát Konstantinápolyban?	0.2
- Thưa ông chủ yêu quý, Cacambo đáp, cô Cunégonde hiện nay đang rửa chén đĩa cho một hoàng thân có rất ít bát đĩa trên bờ biển Propontide[148]; cô là nô lệ trong gia đình một vị quân vương cũ, tên là Ragotski[149], người được vua Thổ trợ cấp cho ba đồng “ê quy” mỗi ngày để sống.	- Kedves gazdám, válaszolt Cacambo, Kunigunda az edényeket mossa a Propontis partján egy fejedelemnél, akinek nagyon kevés edénye van, rabszolganő lett egy Rákóczi nevü volt fejedelem házában, akinek a török szultán naponta három aranyat ad menedékhelyén; de ami a legszomorubb dolog: szépségét elvesztette, iszonyuan megcsunyult.	0.358264
	- Ó, akár szép, akár csunya, sóhajtott Candide, én tisztességes ember vagyok s az a kötelességem, hogy örökké szeressem.	-0.3
Điều đáng buồn hơn hết là cô Cunégonde không còn đẹp nữa; bây giờ cô xấu ghê gớm!	De hogyan juthatott ily utálatos állapotba, holott te öt-hat milliót hoztál magaddal.	0.2475
- Chao ôi!	- Persze!	1.26667
Đẹp hay xấu vô hại!		-0.3
Tôi là con người lương thiện. ~~~ Bổn phận của tôi là phải yêu cô dâu cô đẹp hay xấu. ~~~ Nhưng tại sao cô lại phải lâm vào cảnh ti tiện đến như thế, khi mà tôi đã gửi anh năm, sáu triệu đồng để lo cho cô? ~~~ Cacambo đáp: ~~~ 	mondá Cacambo, nem kellett-e kettőt odaadnom don Fernando d’ Ibaraa y Figueora y Mascarenes y Lampourdos y Souzának, Buenos-Ayres kormányzójának, hogy kiválthassam Kunigundát?	-0.188049
- Đúng vậy, tôi đã phải trả cho vị Tổng trấn ở Buénos-Aires hai triệu để chuộc cô Cunégonde.		-0.3
Còn bao nhiêu tiền thì bị một tên hải tặc cướp đoạt hết.	és egy tengeri rabló nem lopta-e el vakmerően a többit?	0.205882
Tên cướp còn đưa chúng tôi đến mũi Matapan, đến Milo, đến Nicarie, đến Samos, đến Petra, đến Dardanelles, đến Marmara, đến Scutari[150].	S ez a rabló nem vitt-e el bennünket a Matapan fokra, Miloba, Nicariába, Samosba, Petrába, a Dardanellákba, a Marmora partjaira és Scutariba?	0.248031
Cô Cunégonde và bà già hầu hạ tại nhà một hoàng thân mà tôi đã nói, còn tôi làm nô lệ cho một phế đế Thổ Nhĩ Kỳ. ~~~ - Thật là bao nhiêu tai biến dồn dập, ghê gớm!	Kunigunda és az öreg asszony annál a fejedelemnél szolgál­nak, akiről beszéltem, én pedig a trónjától megfosztott szultán lakája vagyok.	-0.0096
Nhưng may sao tôi còn vài viên kim cương, tôi sẽ có thể chuộc cô Cunégonde dễ dàng. ~~~ Có điều đáng buồn là bây giờ cô trở nên xấu xí! ~~~ Chàng quay lại hỏi Martin: ~~~ 	- Mily rettentő szerencsétlenségek kapcsolódnak egymásba, mondá Candide; de mindegy: van még néhány gyémántom, ezért könnyen kiválthatom Kunigundát.	-0.151562
- Thế nào? ~~~ Ý kiến ông ra sao?	De igazán kár, hogy oly csunya lett.	-0.0046875
Ai đáng tội nghiệp hơn hết? ~~~ Sáu vị phế đế hay là tôi? ~~~ Martin đáp:	Ez­után Martinhoz fordulva ezt kérdezte tőle: - Mit gondolsz, ki a legszánalomraméltóbb: Achmet szultán, Iván cár, Károly Eduárd király, vagy én?	-0.222222
 ~~~ - Tôi đâu biết được. ~~~ Tôi đâu có trong tim các ông? ~~~ - Chà!	- Mit tudom én, mondá Martin, csak ugy tudnám ezt, ha a szivetekbe bujnék.	-0.140385
Nếu Pangloss tiên sinh có mặt ở đây thì ông có thể trả lời cho tôi được.	- Ó, bárcsak itt volna Pangloss, ő biztosan tudná és felvilágositana bennünket.	0.280263
- Tôi không biết Pangloss tiên sinh của ông dùng cái cân nào mà cân lường những khổ nhục của các ông hầu xét đoán.	- Nem tudom elképzelni, jegyezte meg Martin, milyen mérték­kel tudta volna a te Panglossod mérlegelni az emberek szerencsétlenségeit és értékelni fáj­dalmaikat.	0.363193
Điều mà tôi có thể tiên đoán là trên mặt đất có cả hàng bao nhiêu triệu người khổ cực hơn sáu vị phế đế kia. ~~~ Chàng Ngây Thơ đáp: ~~~ 	Azt minden esetre állitom, hogy millió meg millió ember él a földön, ki százszor olyan szánalomraméltó, mint Károly Eduárd király, Iván cár és Achmet szultán.	-0.102703
- Điều ấy có thể có chứ!	- Lehetséges, mondá Candide.«	0.9
Vài ngày sau, tàu đã đi vào eo biển Hắc hải, chàng Ngây Thơ bắt đầu chuộc Cacambo với một giá rất cao. ~~~ Rồi chàng thuê một chiếc thuyền đi đến bờ biển Propontide, tìm Cunégonde để chuộc ra, dầu cô ta xấu đến thế nào chăng nữa.	Néhány nap alatt a Fekete tenger egyik csatornájába jutottak; Candide első sorban Cacambot váltotta ki jó drágán; nem akart időt vesztegetni s társaival együtt hamar gályára szállt, hogy a Propontis partjára evezzen, hol megtalálhatja Kunigundáját, akármilyen csunya is lett azóta.	-0.0084
Trong số những người tù khổ sai chèo thuyền, có hai người chèo rất dở, thỉnh thoảng lại bị thuyền trưởng cầm roi gân bò, đánh lên hai vai để trần.	Volt a hajón két gályarab; nagyon rosszul eveztek és a hajóskapitány időnként bikacsökkel vágott meztelen vállukra.	0.160714
Sẵn mối từ tâm, chàng Ngây Thơ nhìn kỹ hơn. ~~~ Chàng lại gần hai người với vẻ mặt thương hại.	Candide természetes részvéttől sarkalva figyelmesebben megnézte őket, mint a többi utasok és szánalommal eltelve közeledett hozzájuk.	-0.0339623
Nhìn mặt họ, thấy có vài nét giống với nét mặt của Pangloss và của vị nam tước, tức linh mục dòng Tên, và là anh cô Cunégonde.	Eltorzult arcuk egyes vonásai kis hasonlóságot mutattak Panglossnak és Kunigunda bátyjának, a szerencsétlen jezsuita bárónak vonásaihoz.	0.288636
Cảm nghĩ ấy làm cho chàng xúc động, buồn rầu. ~~~ Chàng lại càng nhìn kỹ hơn nữa.	Ez a gondolat meginditotta és elszomoritotta őt s erre még figyelmesebben kezdte nézni őket.	-0.00705882
Chàng nói với Cacambo:		-0.3
 ~~~ - Bạn ơi, nói thật cho anh nghe: nếu tôi đã không thấy tận mắt ông Pangloss bị xử treo cổ, nếu như tôi đã không tự tay đâm chết ông linh mục nam tước, thì chắc là tôi phải đề quyết hai tên chèo thuyền này là hai ông ấy.	»Szavamra mondom, igy szólt Cacambohoz, ha nem láttam volna felakasztva Pangloss mestert s ha szerencsétlenségre nem önkezemmel öltem volna meg a bárót, ugy azt hinném, hogy ők eveznek e gályán.«	0.00363572
Nghe được những tiếng “Pangloss” và “nam tước” mà chàng Ngây Thơ vừa nói ra, hai tù nhân chèo thuyền bỗng thốt ra một tiếng kêu lớn, ngưng tay chèo lại, làm rơi cả hai chiếc bơi chèo.	A báró és a Pangloss név hallatára a két gályarab hirtelen felkiáltott, felugrott a padról és kiejtette kezéből az evezőket.	0.0907563
Viên thuyền trưởng chạy đến, những roi đòn vun vút trên lưng hai người.	A hajóskapitány nekik rohant és ugyancsak hulltak rájok a bikacsök-ütések.	0.271233
Chàng Ngây Thơ la lên: ~~~ 		-0.3
- Hãy ngưng tay!	»Hagyd abba!	0.230769
Hãy ngưng tay!	Hagyd abba!	0.190909
Muốn bao nhiêu tiền, tôi cũng sẽ trả cho ông!	kiáltott Candide, annyi pénzt kapsz, amennyit kivánsz.	0.281633
Một trong hai tù nhân cất tiếng hỏi: ~~~ 		-0.3
- Té ra chàng Ngây Thơ đấy à?	- Ho­gyan?!	0.825
Người tù thứ hai hỏi tiếp:		-0.3
 ~~~ - Sao?	Ez Candide?!	-0.075
Chính là chàng Ngây Thơ đấy à?	- kiáltották a gályarabok.	0.222222
Chàng Ngây Thơ nhìn lại lần nữa rồi nói: ~~~ 		-0.3
- Phải chăng giấc mộng?	- Álmodom vagy ébren vagyok?	0.8
Tôi mơ hay tỉnh?	csodálkozott Candide.	0.233333
Tôi đang ở trong thuyền này hay không?	Csakugyan ezen a gályán vagyok?	0.2
Phải chăng ông nam tước mà tôi đã giết?	Ez az a báró, akit én megöltem?	0.15
Phải chăng ông Pangloss mà tôi đã thấy xử giảo?	És ez itt igazán Pangloss, akit függni láttam?	0.238636
Cả hai người trả lời:		-0.3
 ~~~ - Chính hai chúng tôi đây!	- Mi vagyunk, mi vagyunk, felelték azok.	0.164286
Martin ngạc nhiên hỏi tiếp: ~~~ 		-0.3
- Sao? ~~~ Ông chính là nhà đại hiền triết Pangloss đấy à?	- Teringettét, kérdé Martin, hát ez az a hires filozófus?	0
Chàng Ngây Thơ nói gấp với viên thuyền trưởng:		-0.3
 ~~~ - Thưa ông thuyền trưởng, ông đòi bao nhiêu để cho tôi chuộc Nam tước Thunder-ten-tronckh, một trong những nam tước nổi tiếng của đế quốc?	- No, hajóskapitány uram, kérdezte Candide, mennyi pénzt akarsz Thunder-ten-tronckh urnak, a birodalom első bárójának és Panglossnak, Németország legalaposabb filozófusának kiváltásáért?	0.0366029
Và cả ông Pangloss, nhà siêu hình học thâm thúy nhất của nước Đức? ~~~ Viên thuyền trưởng đáp: ~~~  ~~~ - Đồ chó tín đồ Cơ đốc!	- Keresztény kutya, mondá a hajóskapitány, mivel­hogy e keresztény gályarabok egyike báró, másika filozófus s mivel mindkettő nagy méltóság lehet a ti hazátokban, ötvenezer aranyat fizetsz értök.	-0.21
Vì hai tên tù khổ sai tín đồ Cơ đốc này là thứ nam tước lớn và triết gia lớn, nên ta đòi phải chuộc năm chục nghìn đồng “sơ canh”.	- Megkapod uram, csak hajózzál velünk villámgyorsasággal Konstantinápolyba és ott azonnal kifizetlek, vagy, ami még helyesebb lesz, vezess Kunigunda kisasszonyhoz.«	0.283673
- Ông sẽ được trả đủ số tiền. ~~~ Ông hãy cho thuyền đi lẹ như chớp, đến ngay Constantinople, tôi sẽ trả tiền ông ngay lập tức.	A hajóskapitány Candide első ajánlatára a város felé irányitotta a hajót és gyorsabban evezett, mint amilyen gyorsasággal egy madár képes a levegőt hasitani.	-0.00957447
Ông hãy đưa tôi tới nơi trú ngụ của cô Cunégonde.	Candide százszor is átölelte a bárót és Panglosst.	0.27
Viên thuyền trưởng theo đề nghị của chàng Ngây Thơ, cho thuyền đi thật lẹ tới thành phố, lẹ như cánh chim bay.	»De hogy is történhetett az, hogy nem öltelek meg téged, kedves báróm?	0.058209
Trên chiến thuyền, chàng Ngây Thơ ôm lấy vị nam tước và ông Pangloss mà hôn nhiều lần; chàng hỏi: ~~~ 	És te, drága Pan­glossom, hogyan lehetsz életben, holott felakasztva láttalak és hogyan kerültök mindketten erre a török gályára?	-0.0236111
- Làm sao mà nam tước còn sống, tôi đã giết ngài rồi mà?	- Igaz, hogy kedves hugom ebben az országban van?	0.474419
Còn thầy Pangloss yêu quý của tôi, tại sao thầy còn sống sau khi bị xử thắt cổ?		-0.3
Và tại sao cả hai ông lại thành tù nhân khổ sai chèo thuyền ở nước Thổ Nhĩ Kỳ này?		-0.3
Vị nam tước hỏi:	kérdé a báró.	0.20625
 ~~~ - Có thật là em gái Cunégonde của tôi còn sống ở xứ này không?		-0.3
- Thưa, đúng như thế.	- Igenis, felelte Cacambo.	0.9
Cacambo trả lời.		-0.3
Pangloss thì la lên:		-0.3
 ~~~ - Trời ơi, thầy trò chúng mình lại gặp nhau!	- Tehát ismét viszontláthatom az én kedves Candide-omat, ujjongott Pangloss.«	0.0551136
Chàng Ngây Thơ giới thiệu với hai người triết gia Martin và người bạn trung thành Cacambo. ~~~ Tất cả mọi người ôm lấy nhau, nói với nhau bao nhiêu câu hàn huyên tầm sự.	Candide bemutatta nekik Martint és Cacambot, mindnyájan megölelték egymást; vala­mennyi­nek megeredt a beszédje és mindnyájan egyszerre beszéltek; repült a hajó, már a kikötőben voltak.	0
Chiến thuyền đi như bay và cập bến. ~~~ Người ta tìm một người Do Thái đến để chàng Ngây Thơ bán cho anh ta một viên kim cương, lấy năm mươi ngàn đồng.	Keritettek egy zsidót, kinek Candide ötvenezer aranyért eladott egy százezer arany értékü gyémántot, de aki Ábrahámra esküdözött, hogy nem adhat többet érte.	-0.00980392
Viên kim cương ấy đáng giá tới một trăm ngàn lận, nhưng anh Do Thái lấy Abraham ra mà thề rằng anh ta không thể có hơn số tiền năm chục ngàn, chàng Ngây Thơ đưa đủ số tiền cho viên thuyền trưởng, chuộc hai người tù khổ sai. ~~~ Pangloss cảm động quá, quỳ xuống ôm chân người đã giải thoát cho mình.	Candide tüstént kifizette a báróért meg Panglossért a váltságdijat, az utóbbi kiszabaditója lábai elé borult és a hála könnyeivel árasztotta el; a báró csak egy fejbiccentéssel mondott neki köszönetet s biztositotta, hogy az első alkalommal visszafizeti a váltságdijat.	-0.010625
Còn ông nam tước cám ơn bằng một dấu hiệu nghiêng đầu và hứa sẽ trả lại số tiền cho chàng Ngây Thơ liền khi nào có dịp. ~~~ Ông lại hỏi thêm:		-0.3
 ~~~ - Có thể chắc là em gái tôi ở Thổ Nhĩ Kỳ không?	»De igazán lehetséges, hogy a hugom Törökországban van?	-0.00277778
Cacambo đáp:	tette hozzá.	0.276923
 ~~~ - Không gì chắc chắn cho bằng. ~~~ Cô nương đang ở trong gia đình một hoàng thân và rửa chén đĩa.	- Egészen biztos ez, felelte Cacambo, mert hiszen egy erdélyi fejedelemnek mosogatja az edényeit.«	-0.113333
Chàng Ngây Thơ cho kiếm hai người Do Thái nữa đến để bán thêm mấy viên kim cương rồi tất cả thuê một chiếc thuyền đi giải thoát cho cô Cunégonde.	Ismét két zsidót keritettek elő, Candide ujra eladott néhány darab gyémántot s mind az öten utrakeltek egy gályán, hogy kiszabaditsák Kunigundát.	0.256835
Chương XXVIII ~~~ 	HUSZONNYOLCADIK FEJEZET.	-0.0617647
BIỂN CỐ XẢY RA CHO CHÀNG NGY THƠ, CUNÉGONDE, MARTIN, PANGLOSS… ~~~  ~~~ 	Mi történt Candide-dal, Kunigundával,	-0.168421
Chàng Ngây Thơ nói với vị nam tước:	Panglossal, Martinnal és a többivel?	0.257143
 ~~~ - Một lần nữa tôi xin lỗi ngài vì việc đã đâm xuyên qua bụng.	»Ujra meg ujra bocsánatot kérek tőled, mondá Candide a bárónak, kedves tisztelendő atyám, hogy kardomat oly mélyen beléd döftem.	-0.113571
- Ta đừng nhắc lại chuyện cũ nữa. ~~~ Thật ra lúc ấy tôi quá nóng, tôi thú nhận như thế.	- Szóra se érdemes; elismerem, hogy kissé heves voltam, mondá a báró.	0.0666667
Nay anh đã muốn biết tại sao tôi bị đày đi chèo chiến thuyền, tôi nói rõ lại đầu đuôi câu chuyện anh nghe. ~~~ Sau khi một sư huynh y tế chữa cho tôi lành vết thương, tôi bị một đảng Y Pha Nho bắt cóc, bỏ vào đề lao ở Buénos-Ayres trong thời gian em gái tôi đi khỏi đây.	De mivel kiváncsi vagy rá, mily véletlen vezérelt a gályára, hadd mesélem el, hogy miután szerzetünk gyógyszerésze kigyógyitott sebemből, megtámadott és foglyul ejtett egy spanyol horda; éppen abban az időben börtönöztek be Buenos Ayresben, mikor hugom elutazott onnan.	-0.0177866
Tôi xin trở về La Mã, phục vụ bên cạnh linh mục giáo đoàn trưởng. ~~~ Tôi được cử đi làm cha tuyên úy ở Constantinople, tại tòa đại sứ Pháp.	Az volt a kérésem, hogy Rómába térhessek vissza a rendfőnök urhoz, azonban Franciaország követének papjává neveztek ki Konstantinápolyban.	-0.02
Làm việc chưa được tám ngày, thì một buổi chiều tôi gặp một thanh niên sĩ quan nội dịch trong hoàng cung còn trai trẻ. ~~~ Trời quá nóng bức, chàng thanh niên đi tắm và tôi cũng đi tắm luôn thể.	Körülbelül nyolc napja volt már, hogy állásomat elfoglaltam, midőn egy este a követségnek egy szép termetü ifju apródjával találkoztam; rekkenő hőség volt; a fiatalembernek kedve támadt megfürdeni; én felhasználtam az alkalmat, hogy magam is megfürödjem.	-0.0285366
Tôi không biết rằng một người Cơ đốc bị bắt gặp trần truồng với một người Hồi giáo là một trọng tội.	Sejtelmem sem volt arról, milyen főbenjáró bűn egy keresztényre nézve, ha meztelenül találják együtt egy fiatal muzulmánnal.	0.297521
Viên pháp quan hạ lệnh đánh tôi một trăm roi vào gan bàn chân rồi kết án tôi đi làm khổ sai dưới chiến thuyền. ~~~ Tôi không tin rằng người ta có thể làm một việc bất công hơn thế nữa. ~~~ Bây giờ tôi không biết tại sao em gái tôi lại làm bếp cho ông hoàng Transylvanie lánh nạn ở Thổ? ~~~ Chàng Ngây Thơ hỏi: ~~~  ~~~ - Còn Pangloss tiên sinh, tại sao tôi gặp lại được tiên sinh ngày nay?	Egy kádi százat veretett a talpamra és gályarabságra itélt, azt hiszem, sose követtek még el égbekiáltóbb igazságtalanságot... De igazán nagyon kiváncsi vagyok rá, hogy került hugom a törökökhöz menekült erdélyi fejedelem konyhájába.	-0.207576
- Đúng thật là anh đã thấy tôi bị treo cổ; lúc đầu tôi bị xử thiêu trên giàn hỏa.	- Hát az hogyan lehetséges, mondá Candide, hogy téged, kedves Panglossom, viszontláthatlak?	0.513327
Nhưng hẳn anh còn nhớ, lúc sắp thiêu tôi thì trời đổ mưa như thác chảy; họ không còn làm sao châm lửa vì gió thổi như bão; họ bèn đổi ra tội xử giảo vì không thể làm gì khác hơn. ~~~ Người xử giảo tôi không phải là người biết rành việc thắt cổ.	- Igaz, felelte Pangloss, hogy felakasztva láttál; természetesen a máglyán kellett volna meghalnom; de talán emlékezel rá, hogyan szakadt az eső, mikor meg akartak égetni; ugy tombolt a vihar, hogy hiába­valónak tartották tüzet gyujtani; miután okosabbat nem tudtak velem csinálni, fel­akasztottak; egy chirurgus megvette »holttestemet«, hazavitt és felboncolt.	-0.0373606
Thật ra nghề thiêu người thì y giỏi lắm. ~~~ Y không quen xử giảo.	Először egy keresztvágást adott a köldökömtől le a kulcscsontig.	-0.0115385
Cái thừng thắt cổ bị thấm nước mưa, nên không thắt chặt; sợi thừng ấy bị thắt nút vụng về.		-0.3
Vì vậy tôi không tắt thở hẳn.		-0.3
Một y sĩ giải phẩu sau đó mua tử thi tôi, đem về nhà để tập mổ xẻ. ~~~ Trước hết ông rạch một vết dao từ rún đến xương quai xanh của tôi. ~~~ Khi bị dao rạch, tôi thét lên một tiếng lớn, đến nỗi viên y sĩ hoảng hồn té ngửa.	Lehetetlen lett volna valakit ügyet­lenebbül felakasztani, mint ahogy engem akasztottak fel; a szent inkvizício magas rendele­teinek végrehajtója, ki alesperes volt, valóban csodálatosan értett az égetéshez, de nem értett az akasztáshoz; a kötél nedves volt és nem csuszott és össze is bogozódott, szóval: életben maradtam.	-0.180357
Ông ta khiếp sợ, bỏ chạy và còn bị té thang nữa. ~~~ Bà vợ ông ở phòng bên nghe tiếng động, liền chạy qua phòng mổ xem chuyện gì xảy ra.	A keresztvágásra oly éleset sikoltottam, hogy a chirurgus hanyatt esett s félel­mében, hogy magát az ördögöt vágta ketté, halálos rémülettel szaladt el és a lépcsőn ujra hanyatt esett futtában.	-0.0400685
Bà thấy vết mổ của tôi còn kinh hoảng hơn cả chồng; bà chạy ra đầu cầu thang và dồn cục lên người chồng bà. ~~~ Khi hai ông bà hoàn hồn, tôi nghe bà bảo với ông:	Felesége a szomszéd szobából kiszaladt e zajra s ott látott, amint testemen a keresztvágással az asztalon feküdtem; ő még a férjénél is jobban megijedt, utána szaladt és ráesett.	-0.00535714
 ~~~ - Ông ơi, tại sao ông mổ tử thi một tên tà giáo? ~~~ Ông không biết rằng ma quỷ ở mãi trong xác tên tà giáo này hay sao?	Mikor egy kissé eszméletre jöttek, hallottam, amint az asszony mondta az urának: Te jó lélek, hogy is gondolhattál arra, hogy egy eretneket boncolsz fel?	-0.11405
Để tôi chạy đi kêu một linh mục trừ diệt tà ma!	nem tudod, hogy az ilyen emberekben mindég az ördög rejtőzködik?	0.261111
Tôi hoảng sợ khi nghe câu ấy. ~~~ Thu hết tàn lực cuối cùng tôi la lên: ~~~ 	azonnal keresek egy papot, aki elüzi majd belőle az ördögöt.	-0.12807
- Ông bà hãy thương hại tôi. ~~~ Sau hết ông y sĩ giải phẫu, người Bồ Đào Nha, trở nên bạo dạn: Ông may lại chỗ da bị mổ; vợ ông cũng săn sóc cho tôi. ~~~ Mười lăm ngày sau, tôi bình phục.	E szándék megrémitett, összeszedtem kevés erőmet és felkiáltottam: »Könyörüljetek rajtam!« Végre a portugál borbély nekibátorodott, összevarrta a bőrömet; felesége elgondozott s két hét alatt talpra álltam.	-0.124096
Ông y sĩ kiếm cho tôi một việc làm, xin cho tôi làm bồi ngựa cho một hiệp sĩ Malte. ~~~ Chủ tôi kế đó ít lâu dự bị đi Venise và đến đây ông không còn tiền mướn tôi nữa. ~~~ Tôi phải làm công cho một lái buôn ở Venise và theo ông đến Constantinople.	A borbély még állást is keresett számomra: lakája lettem egy Velencébe készülő máltai lovagnak; de gazdámnak nem volt pénze, hogy fizessen s én egy velencei kalmár szolgálatába kerültem s elmentem vele Konstantinápolyba.	-0.116111
