Jane Austen	Jane Austen
Kel­le­me­sen lep­te meg Mr. Benn­etet az is, hogy ily cse­kély erő­fe­szí­tést kí­ván­nak tő­le; mert leg­főbb vá­gya je­len­leg az volt, hogy mi­nél ke­ve­seb­bet zak­las­sák ez­zel az üggyel.	Ông cũng vui mừng thấy ông không phải tốn công sức gì nhiều cho việc dàn xếp như thế, vì mong muốn chính yếu của ông hiện giờ là bị phiền nhiễu càng ít càng tốt.
El­ső düh­ro­ha­má­ban buz­gón ne­ki­lá­tott a nyo­mo­zás­nak – de dü­he már le­lo­hadt, s ter­mé­sze­te­sen vissza­süllyedt ré­gi tes­pe­dé­sé­be.	Khi những lời lẽ dữ dội đầu tiên khiến ông có hành động đi tìm cô con gái đã dịu đi, theo thói quen tự nhiên ông đã quay về với thói biếng nhác.
A le­ve­let ha­mar meg­ír­ta, mert ami­lyen ne­he­zen kez­dett va­la­mi­hez, oly gyors volt az el­in­té­zés­ben.	Lá thư được nhanh chóng gửi đi, vì mặc dù dềnh dàng khi bắt đầu công việc, ông thường kết thúc nhanh gọn.
Pon­to­sabb ada­to­kat kért, hogy mi­vel tar­to­zik só­go­rá­nak, de Lydiára annyi­ra ha­ra­gu­dott, hogy egy ár­va szót sem üzent ne­ki.	Trong thư, ông tha thiết muốn biết phải nợ người em vợ bao nhiêu, nhưng ông quá giận Lydia nên không muốn viết gì cho cô.
Per­sze ér­de­ke­sebb tár­sal­gá­si té­ma, ha Miss Lydia Bennetnek nincs ma­ra­dá­sa Lon­don­ban, de azt is öröm­hír­ként üd­vö­zöl­ték vol­na, ha tá­vol a vi­lág­tól, va­la­mi messzi ta­nyán seny­ved.	Chắc chắn các cuộc chuyện trò sẽ thú vị hơn nếu có Lydia Bennet sa ngã trong vũng bùn của xã hội, hoặc theo cách có hậu hơn, cô bị cô lập khỏi thiên hạ, bị giam hãm trong một ngôi nhà dân dã ở xa xôi.
Igaz, az es­kü­vő­ről is bő­ven le­he­tett plety­kál­ni, és az a sok jó­lel­kű sze­ren­cse­kí­vá­nat, amely a rossz­má­jú merytoni vén­asszony­ok aj­kán ré­geb­ben el­hang­zott, a meg­vál­to­zott kö­rül­mé­nyek kö­zött sem vesz­tett so­kat élé­ből, hi­szen biz­tos­ra vet­ték, hogy ilyen férj ol­da­lán Lydiának ke­ser­ves lesz a sor­sa.	Nhưng cũng có nhiều chuyện để bàn tán với nhau về hôn lễ của cô; và những lời chúc tốt bụng về điều tốt lành cho cô, mà mọi bà cụ hằn học tại Meryton khi trước đã nói lên, vẫn còn nội dung tương tự trong hoàn cảnh thay đổi này, vì người ta nghĩ với anh chồng như thế, chắc chắn cô sẽ khổ.
Mrs. Bennet már két he­te nem je­lent meg a csa­lá­di kör­ben, de a bol­dog nap örö­mé­re új­ból el­fog­lal­ta he­lyét az asz­tal­főn, bosszan­tó­an vi­dám han­gu­lat­ban.	Đã hai tuần trôi qua kể từ khi bà Bennet khỏi bệnh và đi xuống sinh hoạt ở tầng dưới, nhưng trong ngày hạnh phúc này, bà lại còn ngồi ở đầu bàn ăn, tinh thần phấn chấn một cách đột ngột.
Di­a­da­lát nem tom­pí­tot­ta sem­mi­fé­le szé­gyen­ér­zés.	Không hề có ý tưởng hổ thẹn khiến cảm nghĩ đắc thắng của bà bị cụt hứng.
Férj­hez ad­ni egyik le­á­nyát: ez volt Mrs. Bennet leg­hőbb óha­ja, ami­ó­ta Jane el­múlt ti­zen­hat éves, s e vágy most be­tel­je­sü­lés előtt állt.	Việc có một cô con gái đi lấy chống, là một trong những ước muốn đầu tiên của bà kể từ khi Jane lên mưới sáu, giờ đã sắp thành hiện thực.
– Haye Park ta­lán meg­fe­lel­ne, ha Gouldingék ki­köl­töz­né­nek – mond­ta –, eset­leg a stoke-i kas­tély is, ha tá­ga­sabb vol­na a sza­lon­ja.	- Haye-Park có thể được, nếu nhà Goulding chịu đi, hoặc ngôi nhà lớn ở Stoke cũng được nếu phòng khách rộng hơn, nhưng Ashworth thì lại quá xa!
A Purvis-lak­nak meg az a ba­ja, hogy a man­zárd­szo­bák bor­zal­ma­sak.	Ông chồng bà để cho bà nói mà không ngắt quãng khi có gia nhân chung quanh.
– Mrs. Bennet, mi­e­lőtt ki­ven­né az egyik há­zat, vagy akár va­la­mennyit a ve­jé­nek meg a lá­nyá­nak, egy dol­got sze­ret­nék tisz­táz­ni.	- Bà Bennet, trước khi bà chọn ngôi nhà nào, hoặc tất cả ngôi nhà cho con rể và con gái của bà, chúng ta cần hiểu nhau đúng mức.
Van a kör­nyé­ken egy ház, aho­vá so­ha be nem te­szik a lá­bu­kat.	Hai người sẽ chẳng bao giờ được đặt chân đến một ngôi nhà trong vùng này.
Mr. Bennet ke­re­ken meg­mond­ta, hogy le­á­nya a sze­re­tet leg­cse­ké­lyebb je­lét sem vár­hat­ja tő­le ez al­ka­lom­ból.	Bà Bennet cảm thấy ngạc nhiên và kinh hoàng khi biết được ông chồng bà sẽ không chi ra một xu để may trang phục cho cô con gái của ông.
Mrs. Bennet alig hitt a fü­lé­nek.	Bà Bennet hầu như không thể hiểu nổi.
Sok­kal job­ban szé­gyell­te, hogy le­á­nya nem je­len­het meg új ru­há­ban az es­kü­vőn, mint azt, hogy meg­szö­kött Wick­ham­mel, és két hé­tig együtt élt ve­le az es­kü­vő előtt.	Bà lo cô con gái bị nhục nhã vì thiếu trang phục mới trong lễ cưới, hơn là cảm thấy xấu hổ do việc cô bỏ đi trốn và chung sống với Wickham, chỉ hai tuần trước khi hôn lễ diễn ra.
At­tól nem tar­tott, hogy a hír Darcy ré­vén to­vább ter­jed.	Cô không sợ anh Darcy sẽ lan truyền tin tức vụ việc đi xa hơn.
Ke­vés em­ber ti­tok­tar­tá­sá­ban bí­zott meg ily fel­tét­le­nül, még­is min­den­nél job­ban bán­tot­ta, hogy ép­pen Darcynak van tu­do­má­sa Lydia bal­lé­pé­sé­ről.	Không có mấy người cô có thể tin tưởng hơn về sự kín đáo; nhưng cùng lúc không có ai khác nếu biết về cô em dễ bị ám dỗ khiến cô phải cảm thấy nhục nhã như thế này.
Nem mint­ha at­tól félt vol­na, hogy ez az ő sa­ját sze­mé­lyé­re hát­rá­nyos, hi­szen ket­tő­jük kö­zött úgy­is át­hág­ha­tat­lan a sza­ka­dék.	Tuy nhiên, đây không phải là nỗi e sợ về bất lợi cho riêng cô, vì dù sao đã có một hố ngăn cách giữa hai người không thể vượt qua được.
Ha Lydia há­zas­sá­ga a leg­il­len­dőbb for­mák kö­zött zaj­lik is le, ak­kor is kép­te­len­ség fel­té­te­lez­ni, hogy Darcy ro­kon­sá­got vál­lal­jon egy olyan csa­lád­dal, mely az összes ed­di­gi aka­dá­lyo­kon kí­vül, össze­köt­te­tés­be és szo­ros ro­ko­ni kap­cso­lat­ba hoz­za az­zal az em­ber­rel, akit ő tel­jes jog­gal meg­vet.	Dù cho hôn lễ của Lydia được cử hành theo những dàn xếp trong danh dự tốt nhất, cũng không nên nghĩ anh Darcy muốn kết thân với gia đình cô, vì có thêm một lí do ngáng trở, đấy là mối quan hệ với một người mà anh đã khinh khi một cách đúng lí.
Hogy Darcy vissza­ret­ten az ilyen ro­kon­ság­tól, azon nem is cso­dál­ko­zott.	Từ mối quan hệ như thế, cô không hồ nghi gì rằng anh sẽ thối lui.
Der­by­shire-ben még érez­te, hogy a fi­a­tal­em­ber meg akar­ja nyer­ni von­zal­mát – de szá­mít­hat-e ar­ra, hogy ez a vágy túl­éli az ilyen csa­pást?	Ý muốn chinh phục tình cảm của cô, như cô đã thấy rõ tại Derbyshire, không thể tồn tại với tai hoạ như thế này.
Elizabeth le volt sújt­va, meg volt aláz­va, bűn­bá­na­tot ér­zett, bár ma­ga sem tud­ta, mi­ért.	Cô cảm thấy thấp kém, cô cảm thấy đau buồn, cô cảm thấy ân hận, mặc dù cô không rõ đối với cái gì.
Só­vá­rog­va vá­gyott Darcy be­csü­lé­sé­re, pe­dig en­nek már sem­mi hasz­nát nem re­mél­het­te.	Cô ganh tị với tư cách đáng kính của anh, khi mà cô không còn hi vọng gì được thụ hưởng từ tư cách này.
Sze­re­tett vol­na hírt kap­ni ró­la, pe­dig nem volt már er­re sem­mi esély.	Cô muốn nhận được tin tức của anh, khi mà dường như có ít cơ hội nhất để nhận được tin anh.
Érez­te, hogy bol­dog le­he­tett vol­na ve­le – most, ami­kor va­ló­szí­nű­leg so­ha nem lát­ják már egy­mást.	Cô tin cô có thể được hạnh phúc với anh khi mà họ có thể không còn bao giờ gặp lại nhau.
Mi­lyen di­a­dal vol­na Darcynak, gon­dol­ta ma­gá­ban ne­megy­szer, ha meg­tud­ná, hogy most öröm­mel és há­lá­san fo­gad­ná aján­la­tát, me­lyet még négy hó­nap­pal előbb büsz­kén vissza­uta­sí­tott.	Cô thường nghĩ, quả là một chiến thắng cho anh nếu anh biết rằng giờ cô có thể chấp nhận tình cảm mà cô đã hắt hủi một cách kiêu hãnh chỉ bốn tháng trước!
Most kezd­te be­lát­ni, hogy ter­mé­sze­té­nél és te­het­sé­gé­nél fog­va Darcy az a fér­fi, aki leg­job­ban il­le­ne hoz­zá.	Bây giờ cô bắt đầu nhận ra rằng anh chính là mẫu người hợp với cô nhất, xét theo tính khí và tài năng.
Ér­tel­me és ke­dé­lye, ha más irá­nyú is, mint az övé, meg­fe­lelt vol­na min­den kí­ván­sá­gá­nak.	Đầu óc hiểu biết và tư cách của anh, mặc dù không giống cô, đã đáp ứng mọi mong ước của cô.
Ez a frigy ja­vá­ra szol­gált vol­na mind­ket­tő­jük­nek, az ő könnyed, élénk szel­le­me bi­zo­nyá­ra eny­hí­tet­te vol­na Darcy ko­mor­sá­gát, fel­ol­dot­ta vol­na tar­tóz­ko­dó mo­do­rát, ő ma­ga pe­dig még sok­kal töb­bet ta­nul­ha­tott vol­na Darcy íté­le­té­ből, tu­dá­sá­ból, em­ber­is­me­re­té­ből.	Đây là sự kết hợp có lợi cho cả hai: qua tính giản dị và sinh động của cô, tư cách của anh có thể trở thành mềm mỏng hơn, cách xử sự của anh có thể trở nên mực thước hơn; trong khi từ sự chín chắn và hiểu biết của anh, cô có thể lĩnh hội được nhiều điều quan trọng hơn.
De ilyen sze­ren­csés há­zas­ság most nem mu­tat­hat pél­dát a cso­dá­ló tö­me­gek­nek, hogy mi­lyen is az iga­zi csa­lá­di bol­dog­ság.	Nhưng một cuộc hôn nhân hạnh phúc như thế không thể dạy cho người đời biết hạnh phúc lứa đôi thật sự là như thế nào.
Rö­vi­de­sen egé­szen más ter­mé­sze­tű frigy kö­tő­dik csa­lád­juk­ban, amely a má­sik­nak még a le­he­tő­sé­gét is ki­zár­ja.	Sự kết hợp của một cá tính khác biệt, và xua đuổi cá tính kia, chẳng bao lâu sẽ xảy ra trong gia đình họ.
Nem tud­ta el­kép­zel­ni, ho­gyan fog­nak Wickham és Lydia akár sze­ré­nyen is meg­él­ni sa­ját lá­bu­kon.	Cô không thể tưởng tượng được làm thế nào Wickham và Lydia sẽ có hỗ trợ để được tự lập dù tương đối.
De egyet ér­zett: nem sok re­mé­nye le­het a tar­tós bol­dog­ság­ra egy olyan pár­nak, akik csak azért ke­rül­tek össze, mert szen­ve­dé­lyük erő­sebb volt, mint eré­nyük.	Nhưng cô có thể dễ dàng đoán ra hạnh phúc của họ sẽ ngắn ngủi ra sao đối với một đôi lứa chỉ đến với nhau do mê đắm thay vì do đức hạnh.
Mr. Gardiner ha­ma­ro­san új­ra írt só­go­rá­nak.	Ông Gardiner đã viết thêm một lá thư cho người anh rể.
Mr. Bennet kö­szö­nő so­ra­i­ra rö­vi­den fe­lelt, biz­to­sít­va őt ar­ról, hogy bár­mi­kor szí­ve­sen meg­tesz min­dent a csa­lá­dért, majd ar­ra kér­te, hogy so­ha töb­bé ne em­lít­sék előt­te az ügyet.	Với những lời cám ơn của ông Bennet, ông chỉ đáp lại ngắn gọn để xác định ý ông tha thiết muốn tạo hạnh phúc cho bất kì người nào trong gia đình, và xin ông Bennet đừng nhắc đến ơn nghĩa nữa.
Most el­ső­sor­ban azért ír, hogy kö­zöl­je ve­lük: Wickham el­ha­tá­roz­ta, hogy ott­hagy­ja a nem­zet­őr­sé­get.	Mục đích của thư ông là báo cho gia đình biết rằng anh Wickham đã quyết định xin ra khỏi lực lượng dân quân.
Mr. Wick­ham­nek most az a szán­dé­ka, hogy tény­le­ges szol­gá­lat­ba lép, s ré­geb­bi ba­rá­tai kö­zött van­nak még, akik tud­nak és haj­lan­dók is ten­ni va­la­mit ér­te a had­se­reg­ben.	Anh Wickham có ý định gia nhập quân đội chính quy, trong số những bạn cũ của anh ấy vẫn còn có người có khả năng và sẵn lòng giúp anh ấy gia nhập quân ngũ.
Ír­tam Forster ez­re­des­nek, kö­zöl­tem ve­le az újabb fej­le­mé­nye­ket, és kér­tem, nyug­tas­sa meg Wickham hi­te­le­ző­it Brigh­ton­ban és a kör­nyé­ken, hogy ha­ma­ro­san meg­kap­ják a pén­zü­ket, ami­ért én vál­la­lok jót­ál­lást.	Tôi đã viết cho đại tá Forster để thông báo cho ông ấy rõ về những dàn xếp của chúng tôi, và tôi nhờ ông ấy báo cho những chủ nợ của anh Wickham tại Brighton và vùng phụ cận rằng các khoản nợ sẽ được thanh toán nhanh chóng, vì chính tôi đã cam kết.
Kér­lek, tedd meg ugyan­ezt a merytoni hi­te­le­zők­kel, akik­nek jegy­zé­két csa­to­lom, Wickham be­val­lá­sa sze­rint.	Và xin anh chịu khó thông báo tương tự cho các chủ nợ của anh ấy tại Meryton, tôi đính kèm danh sách do anh ấy cung cấp.
Azt mond­ja, hogy ez min­den tar­to­zá­sa – leg­alább­is re­mé­lem, nem té­vesz­tett meg ben­nün­ket.	Anh ấy đã khai báo mọi món nợ; tôi hi vọng ít nhất anh ấy không lừa dối chúng ta.
Hag­ger­ston­nak meg­ad­tam az uta­sí­tá­so­kat, s egy hét alatt az egész ügyet el­in­téz­zük.	Haggerston đã nhận được những chỉ thị của tôi, rồi tất cả mọi chuyện sẽ xong xuôi trong vòng một tuần.
Utá­na Wickhamék egye­ne­sen az ez­red­hez utaz­nak, ha ugyan nem kap­nak előbb meg­hí­vást Long­bourn­ba.	Rồi hai người sẽ đến sống với trung đoàn, ngoại trừ khi họ được mời đến Longbourn.
Fe­le­sé­gem­től úgy tu­dom, hogy Lydia na­gyon sze­ret­ne lát­ni mind­nyá­ja­to­kat, mi­e­lőtt el­hagy­ná Dél-Ang­li­át.	Theo tôi được biết từ bà Gardiner, cháu gái tôi rất mong được gặp lại toàn thể gia đình, trước khi rời miền Nam.
E. Gardiner	E. Gardiner"
Mr. Bennet és le­á­nyai épp­oly vi­lá­go­san lát­ták, mint Mr. Gardiner, mennyi előnnyel jár, ha Wickham ott­hagy­ja a nem­zet­őr­sé­get.	Cũng như ông Gardiner, ông Bennet và các cô con gái của ông đều nhìn thấy rõ mọi lợi điểm khi anh Wickham xin ra khỏi lực lượng dân quân.
De Mrs. Bennet nem örült en­nek.	Nhưng bà Bennet không hài lòng lắm.
És hány fi­a­tal­em­ber van, aki a szí­vé­hez nőtt.	Và có vài anh trai trẻ mà nó cũng rất thương mến.
Hon­nan tud­juk, hogy N. tá­bor­nok tiszt­jei is ilyen kel­le­mes úri­em­be­rek?	Những sĩ quan trong trung đoàn mới có thể không được dễ chịu như thế.
Mr. Bennet ele­in­te hal­la­ni sem akart Lydia ké­ré­sé­ről (mert csak ké­rés­nek le­he­tett ma­gya­ráz­ni), hogy a csa­lád is­mét be­fo­gad­ja őt, mi­e­lőtt észak­ra in­dul.	Việc Lydia cầu xin được chấp nhận trở lại gia đình trước khi cô đi miền Bắc ban đầu gặp phản ứng hoàn toàn tiêu cực.
Ap­juk vég­re meg­ha­jolt ér­ve­ik előtt, és meg­tet­te, amit kí­ván­tak.	Họ mong ông bố nghĩ như họ đã nghĩ và hành động như họ mong mỏi.
Any­juk­nak meg­volt hát az örö­me, hogy vé­gig­mu­to­gat­hat­ja fér­je­zett le­á­nyát az egész szom­széd­ság­ban, mi­e­lőtt Lydia meg­kez­de­né észa­ki szám­űze­tés­ét.	Bà mẹ của họ sẽ mãn nguyện nếu bà có cơ hội cho láng giềng của bà thấy đứa con gái đã lấy chồng, trước khi cô bị đẩy đi miền Bắc.
Ami­kor te­hát Mr. Bennet új­ból írt só­go­rá­nak, meg­ad­ta az en­ge­délyt, hogy jö­het­nek, s ab­ban ál­la­pod­tak meg, hogy a szer­tar­tás után azon­nal in­dul­nak Long­bourn­ba.	Vì thế, ông Bennet viết cho ông em vợ rằng ông cho phép hai người đến, đồng ý rằng ngay sau khi kết thúc hôn lễ, họ nên đi Longbourn ngay.
9. FEJEZET	Chương 9
El­ér­ke­zett az es­kü­vő nap­ja, s Jane és Elizabeth va­ló­szí­nű­leg job­ban meg vol­tak il­le­tőd­ve, mint ma­ga a meny­asszony.	Ngày cưới của cô em đã đến, có lẽ Jane và Elizabeth cảm nhận về em gái hơn là cô em cảm nhận về chính mình.
A fi­a­tal pár elé küld­ték a ko­csit X.-be, és ebéd­idő­re vár­ták őket.	Gia đình gửi xe ngựa đi đón, hai người sẽ đến nhà vào giờ ăn tối.
Vég­re meg­ér­kez­tek.	Hai người đã đến.
A csa­lád a reg­ge­li­ző­szo­bá­ban gyűlt össze fo­ga­dá­suk­ra.	Cả gia đình tụ tập trong phòng ăn sáng để tiếp đón họ.
Az elő­szo­bá­ban fel­csen­dült Lydia hang­ja; az aj­tó fel­tá­rult, s ő be­ron­tott a szo­bá­ba.	Cả nhà nghe tiếng của Lydia từ tiền sảnh; cánh cửa mở rộng, và cô chạy vào.
A fi­a­ta­lok most Mr. Bennethez for­dul­tak, de a fo­gad­ta­tás itt már nem volt olyan szí­vé­lyes.	Hai người quay về phía ông Bennet, nhưng cách đón tiếp của ông không nồng hậu như bà mẹ.
Az if­jú pár fö­lé­nyes biz­ton­sá­ga még job­ban fel­kel­tet­te ha­rag­ját.	Thật ra, thái độ tự tin của hai người là đủ để khiêu khích ông.
Elizabeth csak un­dort ér­zett, s még Jane is meg volt bot­rán­koz­va.	Elizabeth cảm thấy khinh bạc, ngay cả cô Bennet cảm thấy sốc.
Lydia a ré­gi ma­radt: szi­laj, za­bo­lát­lan, lár­más és ar­cát­lan.	Lydia vẫn là Lydia ngày xưa; bất kham, không biết ngượng, ngông cuồng, ồn ào, không biết sợ.
Wickhamen épp­oly ke­vés nyo­ma lát­szott a za­var­nak, mint Lydián, de ne­ki min­dig olyan si­ma volt a mo­do­ra, hogy ha jel­le­me és há­zas­sá­ga ma­ku­lát­lan, mo­soly­gós, könnyed vi­sel­ke­dé­se min­den­kit el­bű­völ e ro­ko­ni lá­to­ga­tás al­kal­má­ból.	Ngược lại, tư thái của anh luôn luôn dễ chịu, đến nỗi nếu cá tính của anh và hôn lễ của anh theo đúng như cả nhà mong muốn, thì những nụ cười của anh và cách nói chuyện thoải mái của anh khi xác nhận mối liên hệ giữa họ hẳn sẽ làm cho họ hài lòng.
Elizabeth nem hit­te vol­na ró­la ed­dig, hogy ennyi az ön­bi­zal­ma; de most az­zal az el­ha­tá­ro­zás­sal ült le, hogy a jö­vő­ben nem fog ha­tárt szab­ni bár­mi­lyen ar­cát­lan em­ber ar­cát­lan­sá­gá­nak.	Elizabeth đã không nghĩ anh ta có thể trơ tráo đến thế; nhưng cô ngồi xuống, cả quyết với lòng mình để sau này không thể chấp nhận bất cứ hành động vô liêm sỉ nào của một con người vô liêm sỉ.
Elizabeth is pi­rult, Jane is, de an­nak a két sze­mély­nek, aki za­var­ba hoz­ta őket, nem vál­to­zott a szí­ne.	Cô đỏ mặt, Jane đỏ mặt; nhưng đôi má của hai ngưởi bị bối rối theo hai cách khác nhau vẫn ửng đỏ như nhau.
Tár­sal­gás­ban nem volt hi­ány.	Không ai muốn cô diễn tứ dài dòng.
Úgy lát­szott, mint­ha Wick­ham­nek és Lydiának min­den­ről a leg­jobb em­lé­ke­ik vol­ná­nak.	Dường như thể mỗi người đều có những kỉ niệm tốt đẹp nhất trên đời.
Sem­mit nem bán­tak meg, s Lydia ön­szán­tá­ból olyan té­má­ra te­rel­te a szót, amely­re nő­vé­rei a vi­lá­gért sem mer­tek vol­na cé­loz­ni.	Không có việc gì được nhắc lại trong đau khổ; và tự Lydia dẫn dắt câu chuyện đến vụ việc mà các cô chị không muốn nhắc đến với thiên hạ.
– ki­ál­tot­ta.	Lydia thốt lên:
Te jó is­ten!	Chúa tôi!
Ha va­la­ki azt mond­ta vol­na, hogy mint fér­jes asszony jö­vök ide vissza!	Khi em ra đi, em không còn có ý nghĩ về việc kết hôn cho đến khi em trở lại!
Ap­ja fel­emel­te te­kin­te­tét, Jane za­var­ba jött.	Jane cảm thấy bứt rứt.
Elizabeth nem bír­ta to­vább.	Elizabeth không còn chịu đựng được nữa.
– Nos, Jane, a te he­lyed most en­gem il­let, te pe­dig lej­jebb ülsz, mert én va­gyok a fér­jes asszony.	Chị Jane, em bây giờ chiếm chỗ của chị và chị phải dời xuống, vì bây giờ em là gái có chồng.
Egy­re fesz­te­le­nebb lett és vi­dá­mabb.	Cô càng thêm thoải mái và vui tươi.
Lát­ni akar­ta Mrs. Philipset, Lucasékat, va­la­mennyi szom­szé­dos csa­lá­dot, sze­ret­te vol­na min­den­ki szá­já­ból hal­la­ni a Mrs. Wickham ne­vet, ebéd után le­ment Mrs. Hillhez és a két szo­ba­lány­hoz, hogy meg­mu­tas­sa a jegy­gyű­rű­jét, és el­di­cse­ked­jen há­zas­sá­gá­val.	Cô tỏ ý muốn gặp lại bà Philips, nhà Lucas và tất cả những người láng giềng khác, để được nghe mỗi người gọi cô "bà Wickham", và trong lúc này cô cho bà Hill và hai gia nhân khác xem chiếc nhẫn và khoe với họ rằng mình đã kết hôn.
Mi­lyen kár, ma­ma, hogy nem jöt­tek mind­nyá­jan ve­lem.	Ma-man, kể cũng tiếc tất cả chúng ta đã không cùng đi với nhau.
– Iga­zad van, szí­vem; ha tő­lem függ­ne, el is men­nénk.	- Đúng thế, và nếu mẹ có quyền, tất cả chúng ta đáng lẽ đã đi với nhau.
Nem le­het ezen se­gí­te­ni?	Có cần phải đi như thế không?
– Nem bi­zony.	- Ôi, Chúa tôi, con phải đi – không có gì cả.
– Kö­szö­nöm, hogy ró­lam is gon­dos­kod­ni akarsz – mond­ta Elizabeth –, de a te férj­fo­gá­si mód­sze­red nincs na­gyon az ínyem­re.	- Chị cảm ơn em đã chia sẻ ý tốt cho chị, nhưng chị đặc biệt không thích cách thức em đi tìm một người chồng như thế.
Wickham még Lon­don­ban meg­kap­ta ki­ne­ve­zé­sét, s két hét múl­va je­lent­kez­nie kel­lett ez­re­dé­nél.	Anh Wickham đã làm thủ tục nhập quân ngũ trước khi anh rời London, và anh cần trình diện tại trung đoàn trong vòng hai tuần.
A csa­lád­ban egye­dül Mrs. Bennet saj­nál­ta, hogy ily rö­vid ide­ig ma­rad­nak.	Chỉ trừ bà Bennet, không ai tỏ ý tiếc hai người ở lại trong thời gian ngắn như thế.
Ala­po­san ki is hasz­nál­ta az időt, min­de­nü­vé el­vit­te a lá­nyát lá­to­ga­tó­ba, és ő is sű­rűn hí­vott ven­dé­ge­ket.	Bà tận dụng phần lớn thời gian bằng cách dẫn cô con gái đi thăm viếng người này người nọ, và thường tổ chức những buổi họp mặt ở nhà.
A ven­dé­ges­ke­dés­nek az egész csa­lád örült – a gon­dol­ko­dó fe­jű­ek még job­ban ir­tóz­tak a bi­zal­mas csa­lá­di együt­tes­től, mint az üres­fe­jű­ek.	Mọi người đều chấp nhận những buổi họp mặt ở nhà như thế; ý nghĩ về việc tránh sum họp gia đình dù sao cũng tốt hơn là không nghĩ gì cả.
Wickham von­zal­ma Lydia iránt pon­to­san olyan volt, ami­lyen­nek Elizabeth kép­zel­te: jó­val lan­gyo­sabb, mint Lydia ér­zé­sei.	Tình cảm của Wickham đối với Lydia thì đúng như Elizabeth đã nghĩ đến: không bằng tình cảm của Lydia dành cho anh.
Eli­zá­nak alig kel­lett újabb meg­fi­gye­lé­se­ket gyűj­te­nie, mert már a dol­gok ter­mé­sze­té­ből tud­ta, hogy a szök­te­tés iga­zi oka Lydia he­ves szen­ve­dé­lye, sok­kal in­kább, mint Wickhamé.	Theo những lí luận của riêng cô, cô không cần phải quan sát nhiều về những gì đang xảy ra mà hiểu rằng việc hai người dắt nhau đi trốn là do tình yêu của em gái hơn là của anh ta.
Lydia va­ló­sá­gos imá­dat­tal csüg­gött raj­ta.	Lydia yêu mến anh ta hết mực.
Egy reg­gel, rö­vid­del meg­ér­ke­zé­sük után, ami­kor együtt ül­dö­gélt két idő­seb­bik nő­vé­ré­vel, Lydia így szólt Eli­zá­hoz:	Một buổi sáng, không lâu sau khi hai người đến, khi Lydia ngồi nói chuyện với hai cô chị cả, cô nói với Elizabeth:
– Azt hi­szem, Lizzy, ne­ked még el sem mond­tam, ho­gyan folyt le az es­kü­vő.	- Lizzy, em chưa bao giờ kể cho chị nghe về hôn lễ của em.
Nem is ér­de­kel?	Elizabeth trả lời:
– Nem na­gyon – fe­lel­te Elizabeth.	- Chị không hẳn thắc mắc.
– Mi­nél ke­ve­seb­bet be­szé­lünk ró­la, an­nál jobb.	Chị nghĩ nói về vụ việc thì không biết bao nhiêu cho vừa.
– Jaj, de fur­csa vagy!	- Đấy, chị lạ quá!
De azért el­mon­dom, hadd hall­jad te is.	Nhưng em cần nói cho chị nghe.
Tu­dod, a St. Clement-temp­lom­ban es­küd­tünk, mert Wickham ab­ban az egy­ház­köz­ség­ben la­kott.	Chị biết không, chúng em kết hôn tại Nhà thờ St.Clement, vì Wickham cư ngụ trong giáo xứ ấy.
El­ér­ke­zett a hét­fő reg­gel… kép­zel­he­ted, mi­lyen iz­ga­tott vol­tam!	Ông cậu, bà mợ và em sẽ cùng đi với nhau, còn những người khác sẽ gặp chúng em tại nhà thờ.
Fél­tem, hogy va­la­mi köz­be­jön, s ak­kor meg kell bo­lon­dul­nom.	Và này, buổi sáng Thứ hai đã đến, em thật là nhăng nhít!
Vég­re a szo­kott idő­ben, tíz­kor ne­ki­ül­tünk a reg­ge­li­nek – azt hit­tem, so­ha­sem lesz már vé­ge.	Em muốn biết rồi anh ấy sẽ mặc chiếc áo choàng xanh để cử hành hôn lễ hay không.
Akár hi­szed, akár nem, egyet­len­egy­szer se tet­tem ki a lá­bam a ház­ból, pe­dig két he­tet töl­töt­tem ná­luk.	Nếu chị có thể tin em, em không hề đặt chân ra khỏi cửa trong suốt hai tuần em ở đây.
Igaz, hogy Lon­don elég unal­mas ilyen­kor, de a Kis Szín­ház nyit­va volt.	London thật ra khá nghèo nàn, nhưng có một nhà hát đang trình diễn.
De hogy foly­tas­sam, ép­pen ér­tünk jött a ko­csi, ami­kor a bá­csit üz­le­ti ügy­ben el­hív­ták ah­hoz a ret­te­ne­tes Mr. Stone-hoz.	À, và khi có một cỗ xe chạy đến ngạch cửa, ông cậu được gọi đi làm công việc cho cái ông Stone khó chịu ấy.
Tu­dod, ha egy­szer össze­dug­ják a fe­jü­ket, an­nak so­ha sin­csen vé­ge.	Và rồi, chị biết không, mỗi khi hai ông gặp nhau là không dứt ra được.
Úgy meg­ijed­tem, azt sem tud­tam, mit csi­nál­jak, hi­szen a bá­csi volt a nász­na­gyom, és ha el­ké­sünk, az­nap már fuccs az es­kü­vő­nek.	À, em lo sợ quá đến nỗi không biết phải làm gì, vì ông cậu phải dẫn em đi đến hôn lễ, và nếu bị chậm trễ, chúng em không thể được kết hôn.
De sze­ren­csé­re tíz perc múl­va vissza­jött, s ak­kor mind fe­lül­tünk a ko­csi­ra.	Nhưng, may mắn quá, mười phút sau ông trở lại, rồi mọi người cùng đi.
– Mr. Darcy!	- Anh Darcy!
