JULES VERNE	Jules Verne
A sziúknak puskájuk is volt.	Những người Sioux ấy có súng.
Innen eredt a fegyverropogás, melyet a csaknem valamennyien felfegyverzett utasok revolvertűzzel viszonoztak.	Cho nên ta nghe thấy những tiếng súng nổ mà các hành khách, hầu hết có vũ trang, kháng cự lại bằng những phát súng lục.
Az indiánok először a mozdonyt roha­mozták meg.	Thoạt đầu, những người da đỏ xông vào đầu máy.
A mozdonyvezetőt meg a fűtőt félig agyonverték buzogányaikkal.	Bác thợ máy và bác thợ đốt là bị nện gần chết bằng truỳ.
Az egyik sziú törzsfőnök meg akarta állítani a vonatot, de nem ismerte a szabályozókar kezelését, és ahelyett, hogy elzárta volna a gőzt, teljesen kinyitotta a beömlőnyílást, s a lokomotív haj­meresztő sebességgel száguldott tova.	Một thủ lĩnh Sioux muốn hãm tàu lại, nhưng không biết sử dụng tay vặn của máy điều tiết, đáng lẽ đóng thì lại mở rộng ra cho hơi nước ùa vào, và cái đầu tàu bị cuốn đi với tốc độ kinh khủng.
Ugyanakkor a sziúk megszállták a vagonokat, és veszett majmok módjára ugráltak kocsi­tetőről kocsitetőre, betörték az ajtókat, és közelharcot vívtak az utasokkal.	Trong khi ấy, bọn Sioux đã tràn ngập các toa tàu, chúng chạy trên các nóc toa như những con khỉ điên cuồng, chúng đạp tung các cánh cửa, vật lộn với hành khách.
A poggyászkocsit elfoglalták és kifosztották, a csomagokat kiszórták a vágányok közé.	Toa hành lý bị đập phá và cướp bóc, những kiện hàng bị lôi ra quẳng xuống đường.
Percig nem szűnt a kiáltozás, a lövöldözés.	Tiếng kêu và tiếng súng liên hồi không ngớt.
Az utasok azonban bátran védekeztek.	Tuy vậy, các hành khách kháng cự rất dũng cảm.
Egyik-másik kocsit eltorlaszolták, s úgy állták az ostromot, mint megannyi gördülő erőd, melyek óránként százmérföldes sebességgel robognak.	Một vài toa tàu dựng chướng ngại vật chống lại cuộc bao vây, như những pháo đài di động thật sự đang lao đi với tốc độ một trăm dặm một giờ.
Mrs. Auda a támadás első pillanata óta hősiesen viselkedett.	Ngay lúc bắt đầu cuộc tấn công, bà Aouda đã tỏ ra là một phụ nữ can đảm.
Kezében revolverrel, merészen védekezett, és azonnal lőtt, mihelyt egy-egy rézbőrű feje megjelent a betört ablakban.	Khẩu súng lục trong tay, bà chống cự anh dũng, bắn qua những cửa kính vỡ mỗi khi một tên mọi nào đó hiện ra trước mắt bà.
Leg­alább húsz sziút halálos találat ért, ezek a sínek közé estek, s a kocsikerekek férgek módjára tiporták el azokat, akik a peronokról a vágányokra zuhantak.	Khoảng hai chục tên Sioux bị bắn chết rơi xuống mặt đường, những tên từ trên các cầu nối toa trượt xuống đường ray bị hành xe các toa tàu nghiền nát như những con sâu.
A padokon több utas hevert, golyók és buzogányok sebezték meg őket súlyosan.	Nhiều hành khách, bị trúng đạn hoặc trùy đánh trọng thương.
Most már azonban véget kellett vetni a küzdelemnek.	Tuy vậy thế nào cũng phải dứt tình trạng này.
Már tíz perce tusakodnak, s ha nem áll meg a vonat, végül is felülkerekednek az indiánusok.	Cuộc chiến đấu đã kéo dài mười phút, và chỉ có thể kết thúc có lợi cho bọn Sioux nếu con tàu không dừng lại.
Kearney állomása valóban kétmér­földnyire sem volt.	Thật vậy, nhà ga của pháo đài Kearney còn cách chưa đầy hai dặm nữa.
Itt van amerikai helyőrség, de ha ezen túljutottak, az erőd és a következő állomás között a sziúk hatalmukba kerítik a vonatot.	Tại đây, có một đồn binh Mỹ, nhưng khi đồn ấy đã qua thì giữa pháo đài Kearney và ga sau bọn Sioux sẽ làm chủ đoàn tàu.
A kalauz Mr. Fogg mellett harcolt, amikor leterítette egy golyó.	Bác xa trưởng đang chiến đấu bên ông Fogg thì một viên đạn bắn trúng bác.
Estében így kiáltott:	Khi ngã xuống con người ấy kêu lên:
- Végünk van, ha öt percen belül nem áll meg a vonat!	– Năm phút nữa tàu không dừng lại thì chết hết.
- Meg fog állni!	– Nó sẽ dừng lại!
- szólt Phileas Fogg, és készülődött, hogy kirohan a kocsiból.	– Phileas Fogg nói, định lao ra ngoài toa tàu.
- Ez rám tartozik!	– Việc ấy có con!
Phileas Foggnak már nem volt ideje visszatartani a derék fiút, aki ügyesen a kocsi alá bújt; nem is vették észre az indiánusok.	Phileas Fogg không kịp ngăn anh thanh niên dũng cảm, anh đã mở một cánh cửa không để bọn da đỏ trông thấy và luồn xuống dưới gầm toa.
Azután, miközben folytatódott a harc, és golyók fütyültek feje körül, oly szakszerűen és hajlékonyan, akár akrobata korában, a láncokba csimpaszkodva, fékemeltyűkre és alvázkeretekre támaszkodva végigosont a kocsik alatt, és csodálatra méltó ügyességgel kocsiról kocsira kúszva eljutott a vonat elejéhez.	Và rồi, trong khi cuộc chiến đấu vẫn đang tiếp diễn, những viên đạn đan chéo lên đầu anh, anh lại nhanh nhẹn, mềm dẻo như anh hề rạp xiếc năm nào, luồn lách dưới các gầm toa, bám vào các dây xích, lợi dụng các đòn hãm và các thang khung, bò từ toa này sang toa khác với một tài khéo léo kỳ diệu, và cứ thế, anh chuyển đến tận đầu tàu.
Senki sem látta meg, senki sem vehette észre.	Anh đã không bị trông thấy, anh không thể bị trông thấy.
Ott azután fél kézzel megkapaszkodott a poggyászkocsi meg a szeneskocsi közt, a másikkal pedig kiakasztotta a biztosítóláncokat, a csatlórudat azonban a mozdony húzása miatt sehogy se tudta volna kicsavarozni, ha nem szökken egyet a lokomotív; így aztán lepattant a rúd, a gép levált a vonatról, szinte szárnyakat kapva rohant tovább, miközben a szerelvény lassan­ként mind hátrább maradt.	Tại đây, anh một tay bám lủng lẳng giữa toa hành lý và toa chở than, một tay anh tháo những dây xích an toàn; nhưng anh kỳ cục mãi không tháo được cái thanh sắt nối toa đang bị kéo căng, thì may sao một chấn động mạnh của con tàu làm bật thanh sắt ấy ra, và đoàn tàu rời ra dần dần tụt lại đằng sau, còn cái đầu tàu thì chạy lao lên với một tốc độ mới.
A vonatot még néhány percig tovagördítette a lendület, de benn a kocsikban meghúzták a fékeket, s a szerelvény végül is megállt, alig százlépésnyire Kearney állomástól.	Đoàn tàu theo đà vẫn còn lăn bánh vài phút nữa, nhưng những bộ phận hãm đà hoạt động bên trong các toa, và cuối cùng thì đoàn tàu dừng lại cách ga Kearney chưa đầy trăm bước.
Az erőd katonáit fellármázta a lövöldözés; azonnal odarohantak.	Tại đây, binh lính pháo đài nghe tiếng súng nổ hối hả ùa ra.
A sziúk nem várták meg őket, s mielőtt a vonat egészen megállt volna, mind egy szálig kereket oldott a banda.	Bọn Sioux không đợi họ đến, cả bầy đã chuồn thẳng từ trước khi tàu đỗ hẳn.
Mikor azonban az utasokat összeszámlálták az állomás peronján, kiderült, hogy többen hiányzanak, közöttük a bátor francia is, akinek önfeláldozása megmentette valamennyiüket.	Nhưng khi các hành khách kiểm diện trên sân ga, họ nhận thấy nhiều người vắng mặt lúc điểm danh, và trong đó có anh chàng Pháp dũng cảm vừa hy sinh cứu họ.
HARMINCADIK FEJEZET - Phileas Fogg csupán a kötelességét teljesíti	XXX – Phileas Fogg chỉ làm bổn phận của mình thôi như thế nào
Passepartout-val együtt három utasnak nyoma veszett.	Ba hành khách, có Vạn Năng trong đó, đã mất tích.
Vagy a sziúk fogságába kerültek?	Họ bị bọn Sioux bắt làm tù binh chăng?
Egyelőre nem tudhatta senki.	Chưa thể biết được.
Számosan megsebesültek, de kiderült, hogy nincs halálos áldozat.	Số người bị thương khá nhiều, nhưng không ai bị tử thương.
Többek között Proctor ezredest is súlyos találat érte; vitézül verekedett, de lövést kapott a hónaljába, és ez leterítette.	Một trong những người bị thương nặng nhất là đại tá Proctor, ông ta đã dũng cảm chiến đấu, và một viên đạn trúng nách và quật ngã ông.
Más utasokkal együtt, akik azonnali orvosi segítségre szorultak, őt is bevitték a pályaudvarra.	Ông được khiêng xuống ga cùng những hành khách khác mà tình trạng đòi hỏi cấp cứu ngay tức khắc.
Mrs. Auda sértetlen volt.	Bà Aouda vẫn nguyên lành.
Phileas Foggnak, bár cseppet sem kímélte magát, hajaszála sem görbült.	Phileas Fogg đã chiến đấu không tiếc sức mình, mà không hề bị xây xát.
Fix jelentéktelen sérülést szenvedett a karján.	Fix bị thương nhẹ ở cánh tay.
De Passepartout nem volt sehol, s az ifjú hölgy szeméből ugyancsak hullott a könny.	Nhưng Vạn Năng thì không còn, và những giọt lệ ướt đẫm đôi mắt người thiếu phụ.
Eközben valamennyi utas leszállt a vonatról.	Khi ấy tất cả các hành khách đã rời khỏi con tàu.
Vérfoltok szennyezték a kocsik kerekeit.	Bánh xe các toa tàu đều bê bết máu.
A küllőkön és tengelyeken formátlan húscafatok fityegtek.	Ở các trục và nan hoa lủng lẳng những mảnh thịt không ra hình thù.
Ameddig a szem ellát, hosszú vörös csíkok húzódtak a fehér síkságon.	Người ta nhìn thấy xa tít trên cánh đồng trắng những vệt đỏ kéo dài.
Már az utolsó indiánok is kezdtek eltünedezni, dél felé, a Republican River irányában.	Những người da đỏ cuối cùng lúc này đã mất hút về phương nam, ở mạn sông Cộng Hoà.
Mr. Fogg összefonta karját; csak állt mozdulatlanul.	Ông Fogg khoanh tay đứng im lặng.
Súlyos dologban kell határoznia.	Ông đang phải quyết định một điều quan trọng.
Mrs. Auda mellette tartózkodott, és szótlanul figyelte... A férfi olvasott pillantásában.	Bà Aouda đứng bên ông, nhìn ông không nói… Ông hiểu cái nhìn đó.
Ha szolgája fogságba került, nem kell-e mindent kockára tennie, hogy kiszabadítsa az indiánok karmaiból?...	Nếu người hầu của ông bị bắt làm tù binh, lẽ nào ông không phải hy sinh tất cả để cướp lại anh ta từ tay bọn cướp?
- Élve-halva előkerítem - csupán ennyit mondott Mrs. Audának.	– Tôi sẽ lại tìm thấy anh ta, dù anh ta còn sống hay đã chết.
- Ó, uram!...	– Trời!
Fogg úr!	ông… ông Fogg!
- kiáltott a fiatal hölgy, megragadva és könnyeivel áztatva útitársa kezét.	– Thiếu phụ kêu lên, nắm lấy hai bàn tay người bạn, nước mắt bà ướt đẫm đôi tay ông.
- Élve!	– Còn sống!
Ezzel a döntéssel Phileas Fogg végleg feláldozta magát.	Khi quyết định như thế, Phileas Fogg đã hoàn toàn hy sinh bản thân mình.
Aláírta saját halálos ítéletét.	Ông vừa tuyên cáo sự phá sản của ông.
Egyetlen nap késés elég: elszalasztja a New York-i gőzhajót.	Chỉ một ngày chậm lại sẽ làm ông lỡ chuyến tàu bể ở Nữu Ước.
Elvesztette hát fogadását, menthetetlenül.	Ông sẽ thua cuộc không cách gì gỡ được.
Ott volt Kearney erődjének parancsnoka is, egy kapitány.	Viên đại úy chỉ huy pháo đài Kearney đứng đó.
Katonái - vagy száz ember - védő­állásba vonultak, arra számítva, hogy a sziúk közvetlen támadást intézhetnek a pályaudvar ellen.	Quân lính của ông – khoảng một trăm người – đang bố trí phòng ngự đề phòng bọn Sioux mở cuộc tấn công thẳng vào nhà ga.
- Uram - szólt Mr. Fogg a kapitányhoz -, három utasnak nyoma veszett.	– Thưa ông, – Ông Fogg nói với viên đại uý, – … ba hành khách đã mất tích.
- Meghaltak?	– Chết à?
- kérdezte a kapitány.	– viên đại uý hỏi.
- Meghaltak, vagy fogságba kerültek - válaszolta Phileas Fogg.	– Chết hoặc bị bắt. – Phileas Fogg đáp.
- Véget kell vetnünk ennek a bizonytalanságnak.	– Đó còn là một điều nghi vấn phải giải quyết.
Üldözni óhajtja az indiánokat?	Ông có ý định truy lùng bọn Sioux không?
- Fogas kérdés, uram - szólt a kapitány.	– Việc hệ trọng ấy, thưa ông, – viên đại uý nói.
- Ezek a sziúk, úgy lehet, meg sem állnak az Arkansasig.	– Bọn này có thể chạy trốn đến tận bên kia sông Arkansas!
Az erőd védelme a kötelességem, nem hagyhatom el.	Tôi không thể bỏ pháo đài tôi phụ trách.
- Három ember életéről van szó, uram - mondta Phileas Fogg.	– Thưa ông, – Phileas Fogg lại nói, – đây là tính mạng của ba con người.
- Természetesen... de kockára tehetek-e ötven embert háromért?	– Tôi không biết ông có thể hay không có thể, thưa ông, nhưng ông có bổn phận làm việc ấy.
- Hogy tehet-e, uram, nem tudom, azonban ez a kötelessége.	– Thưa ngài, – viên đại uý đáp.
- Uram - válaszolt a kapitány -, nekem itt senki nem írhatja elő, mi a kötelességem.	– Ở đây không ai phải dạy tôi về bổn phận của tôi cả.
- Kérem - szólt hidegen Phileas Fogg.	– Được, – Phileas Fogg lạnh lùng nói, – tôi sẽ đi một mình!
- Akkor egyedül megyek!	– Ấy kìa ông!
- Ön, uram - kiáltotta Fix, és közelebb lépett -, egyedül akarja üldözni az indiánokat?!	– Fix bước tới kêu lên, – sao lại một mình đuổi theo bọn cướp!
- Tűrjem el talán, hogy elpusztul az a szerencsétlen, akinek az életünket köszönhetjük valamennyien?	– Vậy ông muốn tôi để chết con người khốn khổ đã đem lại cuộc sống cho tất cả những người đang sống ở đây ư?
Megyek.	Tôi sẽ đi.
- Hát nem, nem megy egyedül!	– Thế thì không, ông không đi một mình!
- kiáltotta akaratlanul is megindulva a kapitány.	– viên đại uý ấy bất giác xúc động kêu lên.
- Nem!	– Không!
- tette hozzá katonáihoz fordulva.	– ông nói tiếp, quay lại phía quân lính của mình.
Az egész század egy emberként lépett elő.	Toàn đại đội tiến lên một loạt.
A kapitánynak csupán választania kellett.	Viên đại uý chỉ còn việc chọn trong những con người tốt bụng ấy.
Kijelölt harminc derék katonát; egy öreg őrmester állt az élükre.	Ba mươi người lính được cử ra, dưới quyền chỉ huy của một viên đội trưởng dạn dày chiến đấu.
- Megengedi, hogy elkísérjem?	– Ông cho phép tôi cùng đi với ông không?
- kérdezte Fix a gentlemantől.	– Fix hỏi nhà quý phái.
- Amint óhajtja, uram - felelte Phileas Fogg.	– Ông cứ làm theo ý định của ông. – Phileas Fogg đáp.
- De nagyon lekötelezne, ha itt maradna Mrs. Audával.	– Nhưng nếu ông muốn giúp tôi, xin ông trở lại bên bà Aouda.
Esetleg baj történhet, és akkor...	Trong trường hợp tôi có làm sao…
A detektív hirtelen egészen elsápadt.	Khuôn mặt viên thanh tra cảnh sát bỗng tái đi đột ngột.
Itt hagyni azt az embert, akinek mindeddig oly állhata­tosan követte minden lépését!	Xa rời con người mà ông đã theo sát từng bước bền bỉ đến thế!
Szabadjára ereszteni ebben a pusztaságban!	Để mặc hắn xông pha như vậy trong cái chốn hoang vu này!
Fix figyelmesen méregette a gentlemant, és bármily elfogult is volt vele szemben, bármily küzdelem dúlt is bensőjében, végül nem állhatta tovább Phileas Fogg nyugodt, egyenes tekintetét.	Fix đăm đăm nhìn nhà quý phái, và dù ông có tức tối điều gì, có mang thành kiến gì, có những ý nghĩ gì khác nhau giằng xé trong người, ông cúi đầu trước cái nhìn điềm tĩnh và thẳng thắn ấy.
- Itt maradok - szólalt meg aztán.	– Tôi ở lại, – ông nói.
Néhány pillanat múlva Mr. Fogg megszorította az ifjú hölgy kezét, majd gondjaira bízta értékes útizsákját, és útnak indult az őrmesterrel meg a kis mentőcsapattal.	Một lát sau. Ông Fogg bắt tay từ biệt người thiếu phụ, rồi sau khi đã trao cho bà cái xắc du lịch quý giá của ông, ông ra đi với người đội trưởng và đơn vị chiến đấu.
Mielőtt azonban elindultak volna, így szólt a katonákhoz:	Nhưng trước khi đi ông nói với quân lính:
- Barátaim, ezer fontot adok, ha kiszabadítjuk a foglyokat!	"Các bạn, có một nghìn livrơ tặng các bạn, nếu chúng ta cứu được những anh em bị bắt!"
Tizenkét óra múlt néhány perccel.	Lúc ấy là giữa trưa quá vài phút.
Mrs. Auda a pályaudvar épületének egyik szobájába vonult vissza, és ott várakozott, magá­nyosan; Phileas Fogg járt az eszében, egyszerű és nemes nagylelkűsége, higgadt bátorsága.	Bà Aouda lại về một căn phòng ở phía nhà ga, và tại đây, một mình ngồi đợi, bà nghĩ đến Phileas Fogg, đến tấm lòng cao thượng giản dị và vĩ đại ấy, đến tinh thần quả cảm bình tĩnh ấy.
Mr. Fogg már feláldozta vagyonát, most pedig az életét is kockára teszi, percig sem habozik, nagy szavak nélkül teljesíti kötelességét.	Ông Fogg đã hy sinh tài sản của ông, và bây giờ ông liều cả thân mình, ông làm tất cả những việc ấy không do dự, vì bổn phận, âm thầm lặng lẽ.
Igazi hőst látott Phileas Foggban.	Trước mắt bà, Phileas Fogg là một anh hùng.
De Fix, a detektív nem így gondolkozott, és alig tudott izgalmán uralkodni.	Viên thanh tra Fix thì không nghĩ như thế và ông không thể nén được những náo động trong lòng.
Lázas léptekkel sétált fel s alá a pályaudvar peronján.	Ông đi dạo bước trên sân ga, người như lên cơn sốt.
Phileas Fogg csupán egy pillanatra kerekedett fölébe; most már visszanyerte régi énjét.	Sau một phút bị ngợp, ông trở lại là mình.
Miután Fogg eltávozott, rájött, milyen ostoba volt, hogy eleresztette.	Fogg đi rồi, ông hiểu ra sự ngu xuẩn của ông ta đã để hắn đi mất!
Ismét szóhoz jutott alaptermészete: úgy korholta önmagát, mintha a londoni rendőrség főparancsnoka volna, aki éppen lehord egy detektívet valami hallatlan balekság miatt.	Bản tính ông lại nổi lên, ông tự buộc tội, tự lên án, tự xét xử mình cứ như ông là giám đốc ở cảnh sát chính quốc đang quở trách một nhân viên bị bắt quả tang về tội ngu dại.
"Micsoda ostobaság!	"Mình khờ quá!
- gondolta magában.	– ông nghĩ.
Elment, többé sose látom!	Hắn chuồn rồi, hắn sẽ không trở lại nữa!
Most honnét kerítsem elő?	Biết tóm cổ hắn ở đâu bây giờ?
De hogy is adhattam be így a derekam, én, Fix, amikor zsebemben van az elfogatóparancsa?	Nhưng sao ta lại có thể mê hoặc như thế, ta, Fix, ta, là người đã nắm trong tay lệnh bắt hắn!
Nagy marha vagyok, annyi szent!"	Ta thật đúng chỉ là một con vật!"
Így tépelődött a detektív, és úgy érezte, csigalassúsággal vánszorognak az órák.	Viên thanh tra cảnh sát cứ lý sự như thế, trong khi thời gian trôi đi vô cùng chậm chạp.
Nem tudta, mit tegyen.	Ông không biết nên làm thế nào.
Néha legszívesebben mindent elmondott volna Mrs. Audának.	Đôi lần ông đã muốn nói toạc ra hết với bà Aouda.
De előre tudta, hogyan fogadná beszámolóját az ifjú hölgy.	Nhưng ông hiểu bà sẽ tiếp nhận ông ra sao.
Alig állta meg, hogy neki ne vágjon a végtelen, fehér pusztaságnak, Fogg után.	Ông ta ngứa ngáy muốn băng qua cánh đồng trắng mênh mông đuổi theo tên Fogg ấy.
"Nem lehetetlen, hogy utolérem" - gondolta magában.	Ông thấy việc tìm hắn cũng chẳng phải chuyện gì ghê gớm không làm được.
A különítmény nyomai még láthatók voltak a havon... De tovább havazott, s a friss hóréteg minden nyomot eltakart.	Những vết chân của quân đội hãy còn in trên tuyết kia!… Nhưng chẳng mấy chốc mọi dấu vết đều bị xoá sạch dưới một lớp tuyết mới.
Fixen erőt vett a kétségbeesés.	Thế là Fix hoàn toàn thất vọng.
Leküzdhetetlenül támadt fel benne az érzés, hogy legjobb, ha feladja a játszmát.	Ông cảm thấy không biết gì nữa chỉ muốn bỏ cuộc.
És lám, máris kedvében jár a szerencse: itt az alkalom, hogy itt hagyjon csapot-papot, itthagyja Kearney állomását, és folytassa útját, mely mindeddig kudarcok sorozata volt.	Vậy mà chính lúc này đây, ông lại đang có cơ hội rời khỏi nhà ga Kearney và từ bỏ cuộc viễn du đầy dẫy những trắc trở.
Délután két óra lehetett, nagy pelyhekben hullott a hó, amikor elnyújtott vonatfütty hangzott fel kelet felől.	Thật vậy, vào khoảng hai giờ chiều, giữa lúc tuyết rời từng nắm lớn, người ta nghe thấy tiếng còi tàu rúc lên từng hồi dài từ phía đông vọng đến.
Egy roppant árny közeledett lassan, rőt fényt hintve maga elé; a köd szinte még jobban megnövelte: olyan volt, mint valami látomás.	Một bóng đen khổng lồ đằng trước chiếu ra một luồng ánh sang đỏ quạch tiến lên chậm chạp, nhìn qua bầu sương mù thấy to lên ghê gớm và mang một vẻ kỳ quái.
Pedig kelet felől pillanatnyilag nem vártak vonatot.	Tuy vậy người ta chưa hề chờ đợi một đoàn tàu nào từ phía đông tới lúc này.
Telegrafáltak ugyan segítségért, de ez még nem érhetett ide, az Omaha-San Franciscó-i járat pedig csak másnap volt esedékes.	Tàu cứu viện được yêu cầu bằng điện báo không thể đến sớm như thế, còn đoàn tàu từ Omaha đi San Francisco phải ngày mai mới qua đây.
Ám a bizonytalanság nem tartott sokáig.	Nhưng chẳng mấy chốc rồi người ta cũng rõ.
A harsányan dudáló, fél gőzzel közeledő lokomotív ugyanaz volt, amelyik, miután lekap­csolták a vonatról, eszeveszetten tovarobogott, elhurcolva az eszméletlen fűtőt s a mozdony­vezetőt.	Cái đầu tàu kia, đang chạy chầm chậm và rúc lên những hồi còi đinh tai, chính là cái đầu tàu đã tách ra và tiếp tục chặng đường của nó với tốc độ khủng khiếp, mang theo bác thợ đốt lò và bác thợ máy bất tỉnh nhân sự.
Több mérföldön át vágtatott még a síneken, majd fűtőanyag híján a kazánban kialudt a tűz, a gőz feszítőereje egyre jobban csökkent, s a gép mind lassabban és lassabban haladt, majd egy óra múlva megállt, húszmérföldnyire Kearney állomástól.	Nó đã chạy trên đường ray một quãng khá xa; rồi ngọn lửa tàn dần vì thiếu chất đốt; áp suất hơi nước yếu đi, cái đầu máy cứ giảm mãi tốc độ, cuối cùng một giờ sau dừng lại ở quá ga Kearney hai mươi dặm.
Éppen akkor állt meg a mozdony.	Lúc bấy giờ cái đầu tàu đã đỗ lại.
Amikor a mozdonyvezető látta, hogy egyedül van a puszta­ság közepén, s a mozdony mögül lemaradt a vonat, kitalálta, mi történt.	Khi bác thợ máy thấy mình ở nơi hoang vắng, cái đầu tàu trơ trọi không còn toa đằng sau, ông hiểu chuyện gì xảy ra.
A mozdonyvezető nem habozott: tudta, mi a kötelessége.	Bác thợ máy không do dự trước công việc phải làm.
Az ő füttye hallatszott most a ködön át.	Chính là nó đang rúc còi trong sương mù.
Nagy megnyugvás volt az utasoknak, amikor látták, hogy a lokomotív ismét elfoglalja helyét a vonat előtt.	Các hành khách hài lòng vô kể khi họ nhìn thấy đầu tàu ở đằng trước con tàu.
Így hát folytathatják a szerencsétlenül félbeszakadt utat.	Họ sắp được tiếp tục cuộc hành trình đã bị đứt đoạn không may đến thế.
- Mikor indulnak?	– Thưa bà.
- Máris, asszonyom.	ngay bây giờ đây.
- Máris három óra késésünk van.	– Chúng ta đã chậm mất ba tiếng đồng hồ.
- És mikor ér ide San Franciscóból a következő vonat?	– Thế chuyến tàu sau từ San Francisco sẽ qua đây lúc nào?
- Holnap este, asszonyom.	– Thưa bà, chiều mai.
- Holnap este!	– Chiều mai!
Hisz akkor elkésünk!	Thế thì chậm quá.
Meg kell várni...	Các ông phải đợi…
- Lehetetlen - felelt a kalauz.	– Không thể được, – bác xa trưởng đáp.
- Ha tovább óhajt utazni, szíveskedjék felszállni.	– Nếu bà muốn đi, xin mời bà lên tàu.
- Nem utazom - felelt az ifjú hölgy.	– Tôi không đi, – người thiếu phụ đáp.
Fix végighallgatta beszélgetésüket.	Fix đã nghe được câu chuyện ấy.
Néhány perce még, amikor semmiféle közlekedési eszköz­re nem számíthatott, úgy döntött, távozik Kearneyből; most pedig itt a vonat, hamarosan tovaszáguld, csupán el kell foglalnia helyét a kocsiban, őt azonban leküzdhetetlen erő láncolja helyéhez.	Vài phút trước, khi mọi phương tiện giao thông đều không có, ông ta đã quyết định rời khỏi Kearney, nhưng giờ đây khi đoàn tàu đứng kia sẵn sàng lao đi, ông chỉ việc ngồi lên chỗ mình trong toa, thì một sức mạnh không cưỡng được níu ông lại dưới đất.
A pályaudvar földje szinte égette talpát, s ő mégsem tudott elmozdulni helyéből.	Cái sân ga này nóng bỏng dưới chân ông, và ông không thể dứt ra khỏi nó.
Lelki tusája ismét megkezdődött.	Cuộc đấu trí bắt đầu trong ông.
Fuldoklott dühében, hogy kudarcot vallott.	Cơn giận vì thất bại làm ông nghẹn thở.
Végig akarta harcolni a küzdelmet.	Ông muốn đấu tranh đến cùng.
Eközben az utasok és néhány sebesült - többek között Proctor ezredes, aki súlyos állapotban volt - elhelyezkedtek a kocsikban. Zúgott a túlfűtött kazán, a szelepeken süvítve tört elő a gőz.	Trong khi ấy, các hành khách và vài người bị thương – trong đó có đại tá Proctor bị thương nặng – đã về chỗ trong các toa tàu.
A mozdonyvezető meghúzta a sípot, a vonat megindult, és hamarosan el is tűnt, fehér füstje együtt kavargott a hóförgeteggel.	Người ta nghe tiếng réo của nồi xúp de nóng rực và hơi nước phì ra qua các nắp hơi.
Fix, a detektív maradt.	Bác thợ máy rúc còi.
Ismét eltelt néhány óra.	Đoàn tàu chuyển bánh.
Fix mozdulatlanul ült az állomás egyik padján.	Viên thanh tra Fix đã ở lại.
Mintha aludt volna.	Vài tiếng đồng hồ trôi qua.
Mrs. Auda ügyet sem vetett a hóviharra, pillanatonként előjött szobájából.	Tiết trời rất xấu, rét như cắt da cắt thịt.
A peron széléig sietett, erőltette a szemét, hogy átlásson a hófüggönyön, áthatoljon a ködön, mely szűkre vonta körülötte a látóhatárt; figyelt, nem hall-e valami neszt.	Fix ngồi im không động đậy trên một ghế dài ở nhà ga. Người ta có thể tưởng là ông ta đang ngủ.
Rájuk esteledett.	Nhưng không có gì cả.
A különítmény még mindig nem tért vissza.	Chiều tối, toán quân không thấy về.
Vajon hol lehetnek?	Lúc này nó ở đâu?
Utolérték-e az indiánokat?	Cuộc chiến đấu có xảy ra không.
Megverekedtek, vagy csupán vaktában tévelyegnek a katonák a ködben?	hay là những người lính ấy lạc trong sương mù, đang lang thang mò mẫm?
Az erőd kapitánya is igen nyugtalan volt, bár igyekezett leplezni aggodalmát.	Viên đại uý pháo đài Kearney rất lo lắng, mặc dầu ông không muốn để lộ gì ra mặt.
Leszállt az éj, gyérebben szállingózott a hó, de a hideg fokozódott.	Đêm đến, tuyết rơi ít hơn, nhưng trời càng lạnh buốt.
A legmerészebb tekintet is visszariadhatott ettől a mérhetetlen éjszakától.	Người gan dạ nhất nhìn vào khoảng tối mênh mông dày đặc này cũng kinh hãi.
Halotti csend terült a síkságra.	Cánh đồng lặng như tờ.
Madár röpte, vad suhanása sem zavarta a végtelen némaságot.	Không một con thú chạy qua quấy rối sự yên tĩnh vô tận của nó.
Mrs. Auda egész éjszaka balsejtelmekkel viaskodott, szívből aggódott, míg fel-alá kószált a pusztaság peremén.	Suốt đêm ấy, bà Aouda đầu óc đầy những linh cảm ghê rợn, trong lòng nặng trĩu lo âu, đi lang thang trên bờ đồng cỏ.
Képzelete a messzeségbe szárnyalt, és ezernyi ezer veszélyt vetített szeme elé.	Trí tưởng tượng cuốn bà đi xa và cho bà thấy hàng nghìn sự hiểm nguy.
Fix eközben is mozdulatlanul ült a helyén, de ő sem aludt.	Fix vẫn ngồi bất động tại chỗ, nhưng, cả ông nữa, ông cũng không ngủ.
Egy ízben emberi alak lépett hozzá, meg is szólította, a detektív azonban elutasítóan intett neki, és elküldte.	Có lúc nào đó có một người lại gần ông, thậm chí còn nói gì với ông, nhưng viên thanh tra đã xua đuổi anh ta, sau khi đáp lại những lời nói của anh ta bằng một cử chỉ từ chối.
Így telt az éjszaka.	Đêm qua đã như thế.
Hajnalban ködbe burkolódzva emelkedett a látóhatár fölé a félig kihunyt napkorong.	Rạng sáng, vầng dương mờ nhạt mọc trên một chân trời phủ sương mù.
De most már a vizsla szem elláthatott vagy kétmérföldnyire.	Tuy nhiên tầm mắt có thể nhìn thấy xa đến hai dặm.
Phileas Fogg és a különítmény déli irányban indult el... Arrafelé tökéletesen néptelen volt a pusztaság.	Chính phương nam là hướng của Phileas Fogg và toàn quân đã đi… Phương nam hoàn toàn vắng lặng.
Reggel hétre járt az idő.	Lúc này bảy giờ sáng.
