Thông tin sách	﻿ ~~~ JULES VERNE	-0.01
Ta có thể nói con ngựa dường như cũng hài lòng không kém gì người cưỡi nó khi gặp lại người bạn đường trung thành của mình.	A ló mintha majdnem ugyanúgy megörült volna, mint lovasa, hogy újra megtalálta hű útitársát.	0.14
Sau bữa ăn sáng, Cyprien cảm thấy đủ khỏe để lên yên ngựa và khởi hành ngay.	Cyprien ebéd után elég erősnek érezte magát, hogy nyeregbe szálljon, és azonnal útra keljen.	0.485882
Vậy là Pharamond Barthès chất tất cả hành lý lên lưng sau của Templar, dắt con vật bằng dây cương, rồi họ bắt đầu lên đường đi đến thủ phủ của Tonaïa.	Pharamond Barthès minden poggyászt Templar hátára rakott, kantárszáron vezette a lovat, így indult el Tonaia székhelye felé.	0.50113
Trên đường đi, Cyprien kể cho bạn mình nghe chi tiết hơn về những biến cố chính trong chuyến đi của chàng từ lúc xuất phát ở Griqualand.	Útközben Cyprien részletesebben elmesélte barátjának expedíciója fontosabb eseményeit attól fogva, hogy elindult Griqualandból.	0.467042
Khi kể đến đoạn bị mất dấu Matakit lần cuối, chàng đã miêu tả dấu hiệu nhận biết cậu bé, Pharamond Barthès bật cười:	Amikor Matakit legutóbbi eltűnéséhez ért - személyleírását is megadta -, Pharamond Barthès elnevette magát.	0.817925
 ~~~ “À!	- Igaz ni!	0
Giả dụ nhé!” anh nói, “thêm lần này nữa, tôi tin chắc tôi sẽ có thể cho anh những thông tin về kẻ trộm của anh, nếu không phải là về viên kim cương của anh!” ~~~ 	- mondta - van még egy újságom, s azt hiszem, ha a gyémántodról nem is, de a tolvajodról hírt adhatok neked.	-0.119072
“Ý anh muốn nói gì?” Cyprien rất ngạc nhiên hỏi.	- Mit akarsz ezzel mondani? ~~~ - kérdezte Cyprien.	-0.0409091
“Cậu chàng ấy,” Pharamond Barthès đáp, “đã bị những người Bassouto của tôi bắt làm tù binh cách đây khoảng hai bốn giờ, một cậu bé nam Phi lưu lạc trong vùng, và họ đã giao cậu ta, với tay chân bị trói chặt, cho ông bạn Tonaïa của tôi rồi.	- Azt - válaszolta Pharamond Barthès -, hogy bassutóim alig huszonnégy órával ezelőtt foglyul ejtettek egy fiatal kaffert, aki a környéken bolyongott.	0.295402
Tôi tin chắc ông bạn này, có lẽ bạc đãi hắn lắm rồi, vì ông ta rất sợ những kẻ gián điệp, và cậu chàng nam Phi, hẳn nhiên thuộc một bộ tộc kẻ thù của ông ta, chỉ có thể bị buộc tội gián điệp mà thôi!	Kezét-lábát megkötözve átadták Tonaia barátomnak. ~~~ Azt hiszem, csúnyán elbánt vele, mert nagyon fél a kémektől és a kaffert, aki nyilvánvalóan egy ellenséges törzshöz tartozik, biztosan kémkedéssel vádolja.	-0.0146341
nhưng cho đến giờ, họ vẫn để cậu ta sống!	Egyelőre azonban a szegény ördög még életben van.	0.293878
Thật may cho cậu chàng tội nghiệp đáng thương, cậu ta biết một vài chiêu ảo thuật và tự xưng có thể làm thầy bói...” ~~~  ~~~ “Này!	Szerencséjére kiderült, hogy ért holmi hókusz-pókuszhoz és ezért varázslói rangra tarthat igényt.	-0.133673
Giờ tôi không còn nghi ngờ gì nữa, đó là Matakit!” Cyprien hét lên.	- Most már nem kételkedem, hogy Matakit az, akiről beszélsz!	0.214286
“Vậy thì tốt!	- kiáltott fel Cyprien.	0.252632
Cậu ta có thể tự đắc vì thoát chết trong gang tấc,” anh bạn thợ săn đáp!	- No hát, nagy szerencséje lesz, ha kimászik a csávából - válaszolt a vadász.	0.263014
“Ông bạn Tonaïa đã nghĩ ra một loạt các kiểu nhục hình khác nhau dành cho kẻ thù của ông ta, chúng không hề nhẹ nhàng chút nào!	- Tonaia olyan változatos eszközöket talált ki ellenségei kínzására, hogy különb se kell.	0.132955
nhưng, tôi nhắc lại, anh có thể không phải lo ngại về người giúp việc cũ của anh nữa!	De mondom, sose nyugtalankodjál régi szolgádért.	0.00625
Cậu ta được bảo vệ nhờ vào tài bói toán và chúng ta sẽ gặp lại cậu ta, ngay tối hôm nay thôi, trong trạng thái hoàn toàn khỏe mạnh!” ~~~ 	Varázsló mivolta megvédi, és még ma este jó egészségben fogjuk viszontlátni.	-0.136184
Không cần nhấn mạnh về điểm này rằng thông tin ấy đặc biệt khiến Cyprien hài lòng.	Mondanunk sem kell, hogy ez a hír nagymértékben megnyugtatta Cyprient.	0.166154
Chắc chắn rằng mục đích của chàng đã đạt được, và chàng không nghi ngờ gì việc Matakit sẽ đồng ý trả lại viên kim cương của John Watkins nếu cậu ta vẫn giữ nó.	Bizonyosra vette, hogy célját el fogja érni, és nem kételkedett benne, hogy Matakit vonakodás nélkül visszaadja John Watkins gyémántját, ha nála van.	0.608326
Hai người bạn tiếp tục trò chuyện thân mật như vậy suốt cả ngày trời, khi đi qua đồng bằng nơi Cyprien từng băng qua trên lưng hươu cao cổ vài ngày trước đó.	Így beszélgetett a két barát egész nap, mialatt azon a síkságon haladtak, amelyen Cyprien pár napja zsiráfháton nyargalt keresztül.	0.3348
Ngay tối hôm ấy, thủ phủ của Tonaïa đã hiện ra, có hình đài vòng nằm lưng chừng trên gò nhấp nhô ở đằng chân trời phía Bắc.	Még aznap meglátták Tonaia székhelyét. ~~~ Félkör alakban, lépcsőzetesen terült el egy domb­oldalon, amely észak felé zárta el a láthatárt.	-0.00330882
Đây thực sự là một đô thị có mười đến mười lăm nghìn dân, có những đường sá làm sẵn thoáng đãng và gần như văn minh, mang dáng vẻ thịnh vượng và sung túc.	Valóságos város volt, tíz-tizenötezer lakossal. ~~~ Jól gondozott utcái, tágas, szinte elegáns kunyhói jómód és kényelem képét mutatták.	-0.0441176
Riêng cung điện của vua đã chiếm một phần tư tổng diện tích của thành phố, bao quanh bởi những hàng giậu cao và có chiến binh da đen cầm giáo canh gác.	A király palotáját magas cölöpkerítés vette körül, lándzsás fekete harcosok őrizték, és egymaga a város egész területének negyedrészét foglalta el.	0.275839
Pharamond Barthès chỉ cần ra mặt thì mọi hàng rào lính gác đều cúi rạp trước anh, và anh cùng với Cyprien được đưa ngay đi qua một loạt khoảng sân rộng lớn đến phòng khánh tiết nơi “kẻ bất khả chiến bại” đang ngồi giữa một rừng trợ thủ, trong đó không thiếu binh sĩ cũng như lính canh.	Pharamond Barthèsnek csak mutatkoznia kellett, minden sorompó megnyílt előtte. ~~~ Őt és Cyprient néhány tágas udvaron keresztül egyenesen a szertartásterembe vezették. ~~~ Ott tartózkodott a legyőzhetetlen hódító népes kíséretével, amelyből sem a tisztek, sem a testőrök nem hiányoztak.	-0.159596
Tonaïa có lẽ chừng bốn mươi tuổi.	Tonaia negyvenéves lehetett.	0.171429
Ông ta cao lớn và mạnh mẽ.	Nagy volt és erős.	0.116667
Đầu đội một loại mũ quân vương làm từ nanh heo rừng chải chuốt, bộ trang phục của ông gồm một áo vạt dài màu đỏ, không có ống tay áo cùng một tấm áo choàng cùng màu, kết dày đặc cườm thủy tinh.	Fejét vaddisznófogakból készült fejdísz ékesítette, öltözete egyébként ujjatlan vörös zekéből és ugyanolyan színű üveggyöngyökkel gazdagon díszített ágyékkötőből állt.	0.238674
Ông đeo nhiều lắc đồng ở tay và chân.	Karján és lábain számos rézkarikát viselt.	0.293023
Hình dáng bề ngoài thông minh và thanh tao, nhưng mưu mô và cứng rắn.	Arckifejezése értelmes és finom volt, de ugyanakkor ravasz és kegyetlen.	0.286765
Ông đón tiếp rất niềm nở Pharamond Barthès, người bạn ông đã không gặp mặt mấy ngày hôm nay, và bởi lòng tôn trọng, ông đón tiếp cả Cyprien, người bạn của đồng minh trung thành với ông.	Kitüntető szívélyességgel fogadta Pharamond Barthèst, akit már néhány napja nem látott, és nagy tisztelettel Cyprient, mint hű szövetségesének barátját.	0.343421
“Bạn của bạn ta chính là bạn của ta”, ông nói như lời một vị tư sản vùng Marais từng nói.	- Barátaink barátai a mi barátaink is - mondta olyan hangon, mint akármelyik párizsi polgár mondaná.	0.270968
Và khi biết được vị khách mới của mình đang ốm, Tonaïa vội vã sai người chuẩn bị cho chàng một trong những phòng đẹp nhất cung điện của ông và sai người mang đến cho chàng một tô cháo ngon tuyệt.	Amikor megtudta, hogy új vendége beteg volt, palotájának egyik legjobb szobáját ajánlotta fel neki, és kitűnő vacsorát készíttetett számára.	0.132609
Theo ý của Pharamond Barthès, họ sẽ không đề cập ngay chuyện Matakit, mà để sang ngày hôm sau.	Pharamond Barthès tanácsára Matakit ügyével nem hozakodtak azonnal elő, hanem másnapra halasztották.	0.527708
Quả thật, ngày hôm sau, Cyprien, rõ ràng đã hồi phục sức khỏe, có thể xuất hiện trước mặt nhà vua.	Másnapra Cyprien egészsége valóban teljesen helyreállott, úgyhogy ismét megjelenhettek a király előtt.	0.273267
Vậy là cả triều đình được tập hợp lại trong căn phòng lớn của cung điện.		-0.3
Tonaïa và hai vị khách ngồi chính giữa vòng tròn.	Az egész udvar összegyűlt a palota nagytermében.	0.261702
Pharamond Barthès bắt đầu ngay việc thương lượng bằng ngôn ngữ địa phương mà anh ta nói khá rành.	Tonaia két vendégével a terem közepén foglalt helyet, Pharamond Barthès kezdte el a tárgyalást az ország nyelvén, amelyet elég folyékonyan beszélt.	0.504673
“Người Bassouto của tôi gần đây đã nộp cho ngài một cậu bé nam Phi tù binh của họ, anh ta nói với đức vua.	- Bassutóim a minap egy foglyul ejtett fiatal kaffert vezettek eléd - mondta a királynak.	0.159494
Thế nhưng, cậu chàng nam Phi kia chính là người hầu của bạn tôi, nhà hóa học tài ba Cyprien Méré, anh ta đến đây xin ngài rộng lòng trả lại cậu bé cho anh ta.	- Mármost ez a fiatal kaffer történetesen a nagy tudósnak, Cyprien Mérének a szolgája.	0.188889
Chính vì vậy, tôi, bạn của anh ta và cũng là bạn ngài, tôi dám ủng hộ yêu cầu chính đáng của anh ta.”	Barátom a te nemeslelkűségedhez folyamodva kéri, add vissza neki őt. ~~~ Én, az ő barátja és a te barátod, bátorkodom támogatni jogos kérelmét.	-0.0340909
 ~~~ Ngay những câu đầu, Tonaïa đã nghĩ nên dùng thái độ ngoại giao.	Tonaia már az első szavaknál jónak látta diplomatikus ábrázatot ölteni.	-0.00211268
“Người thông thái da trắng là khách quý!” ông ta đáp.	- Üdvözletem a nagy fehér tudósnak! ~~~ - így válaszolt.	-0.0226415
“Thế nhưng anh ta có gì làm tiền chuộc đổi lấy tù binh của ta?	- De mit ajánl fel váltságdíj fejében foglyomért?	0.177551
“Một khẩu súng trường tuyệt hảo, mười lần mười ống đạn và một gói cườm thủy tinh”, Pharamond Barthès đáp.	- Egy kitűnő puskát, tízszer tíz töltényt és egy zacskó üveggyöngyöt - válaszolt Pharamond Barthès.	0.4035
Một tiếng trầm trồ thì thầm lan khắp khán phòng, ấn tượng mạnh mẽ vì vật dâng biếu huy hoàng ấy.	Helyeslő moraj futott végig a hallgatóságon, amelyre ez a fényes ajánlat mély benyomást gyakorolt.	0.248936
Duy chỉ có Tonaïa, vẫn luôn khôn khéo, vờ như không bị lóa mắt.	Egyedül a még mindig ravaszkodó Tonaia nem mutatott elragadtatást.	0.271429
“Tonaïa là thái tử vĩ đại, ông ta vừa nói vừa ngồi lên ngai của mình, và các Thánh Thần bảo vệ ta!	- Tonaia nagy fejedelem - mondta visszaülve királyi zsámolyára -, és az istenek pártfogolják őt.	0.240659
Một tháng trước, các ngài đã cử Pharamond Barthès và những chiến binh gan dạ cùng những khẩu súng trường tới giúp ta thắng đối thủ!	Egy hónapja elküldték hozzá Pharamond Barthèst derék harcosokkal és puskákkal, hogy segítsék legyőzni ellenségeit!	0.415789
Do vậy, nếu bạn Pharamond Barthès muốn, tên hầu kia sẽ được bảo toàn mạng sống trở về với chủ hắn!” ~~~ 	Ezért, mivel Pharamond Barthès kívánja, a szolgát épen és egészségesen visszaadjuk gazdájának.	0.196032
“Vậy giờ hắn ở đâu?” anh bạn thợ săn hỏi.	- És hol van ő most? ~~~ - kérdezte a vadász.	-0.0576923
“Trong hang thiêng, nơi hắn được canh giữ ngày đêm!” Tonaïa trả lời với giọng cường điệu hợp tình huống, phù hợp với một trong những vị thống lĩnh mạnh nhất của xứ sở nam Phi.	- A szent barlangban, ahol éjjel-nappal őrzik! ~~~ - válaszolt Tonaia, a kafferföld egyik leghatal­masabb fejedelméhez illő méltósággal.	-0.0848837
Pharamond Barthès vội tóm tắt những câu trả lời cho Cyprien nghe, và xin phép đức vua được đi cùng bạn mình tới đón tên tù binh trong hang vừa nhắc đến ấy.	Pharamond Barthès sietve tolmácsolta Cypriennek az elhangzottakat, és azt a kegyet kérte a királytól, hogy társával együtt felkereshesse a foglyot az említett barlangban.	0.536792
Nghe những lời ấy, một tiếng phản đối thì thầm lan khắp cử tọa.	Ezekre a szavakra az egész gyülekezetben rosszalló moraj támadt.	0.231148
Yêu sách của những người châu u ấy có vẻ quá đáng.	Az európaiak kívánsága szertelennek látszott.	0.229787
Chưa bao giờ, với bất kỳ lý do nào, một người nước ngoài được phép đến hang động huyền bí ấy.	Soha semmi szín alatt nem bocsátottak idegent a rejtelmes barlangba.	0.0677419
Một truyền thuyết được tôn kính cho rằng, ngày nào người da trắng biết bí mật về nơi đó, đế chế Tonaïa sẽ tan thành tro bụi.	Egy tiszteletben tartott hagyomány szerint aznap, amikor a fehérek megismerik a barlang titkát, Tonaia birodalma romba dől.	0.222321
Thế nhưng đức vua không muốn triều đình xen vào bất kỳ quyết định nào của ông.	De a bennszülött király nem szívelte, ha udvara bármiképpen is befolyásolni akarta döntéseit.	0.296667
Thế nên, bởi ý thích thất thường của kẻ độc tài, tiếng phản đối thì thầm ấy, đã khiến ông chấp nhận điều mà lẽ ra ông rất có thể từ chối, mà không có sự bùng nổ cảm xúc trong cử tọa.	Épp ez a moraj ébresztette fel zsarnoki szeszélyét, csak azért is beleegyezett a kérésbe, amelyet a közvélemény megnyilvánulása nélkül minden bizonnyal visszautasított volna.	0.219643
“Tonaïa ta đã hòa máu cùng người anh em Pharamond Barthès,” ông ta đáp với giọng kiên quyết, “và ta chẳng còn gì phải giấu anh cả!	- Tonaia vérszövetséget kötött Pharamond Barthèsszel - szólt ellentmondást nem tűrő hangon -, és nincs előtte titkolnivalója!	0.420325
Bạn anh và anh, các anh có biết giữ lời thề không?”	Te és barátod meg tudtok-e tartani egy esküt?	0.192857
 ~~~ Pharamond Barthès ra hiệu là có.	Pharamond Barthès igenlően bólintott.	0.577273
“Tốt rồi! ~~~ vị vua da đen nói tiếp, hãy thề không chạm vào bất cứ thứ gì các anh nhìn thấy trong động ấy!...	- Akkor hát - folytatta a néger király -, esküdjetek meg, hogy semmihez nem nyúltok, amit a barlangban láttok!...	-0.00441176
Hãy thề, khi đã ra khỏi đó, các anh sẽ cư xử trong mọi tình huống như thể chưa từng biết đến sự tồn tại của động!...	Esküdjetek meg, hogy távozástok után is mindenkor úgy viselkedtek, mintha létezéséről sem tudnátok!...	0.20495
Hãy thề không bao giờ tìm cách vào lại động, thậm chí cũng không cố tìm hiểu để biết lối vào động!... ~~~ Cuối cùng hãy thề không bao giờ nói với ai về chuyện các anh đã nhìn thấy!”	Esküdjetek meg, sohasem kísérlitek meg, hogy oda újból bejussatok, sőt még a bejáratát sem próbáljátok megközelíteni... Esküdjetek meg végül, hogy soha senkinek nem mondjátok meg, hogy mit láttatok!	-0.0078534
 ~~~ Pharamond Barthès và Cyprien, tay đưa ra, lặp lại từng từ của câu thề mà họ phải theo.	Pharamond Barthès és Cyprien felemelték kezüket és szóról szóra elismételték az elhangzott eskü szövegét.	0.177174
Ngay sau đó Tonaïa hạ giọng ra lệnh, cả triều đình đứng dậy, và các chiến binh xếp thành hai hàng.	Ekkor Tonaia halk hangon néhány parancsot adott, mire az egész udvar felkerekedett és a harcosok kettős sorfalat álltak.	0.291589
Một vài người hầu mang đến mấy mảnh vải dùng để bịt mắt hai người nước ngoài; sau đó, đức vua đích thân ngồi giữa hai người họ trên một cái cáng rơm lớn do chừng vài chục người nam Phi khiêng trên vai, và đoàn người bắt đầu đi.	A szolgák finom vászondarabokat hoztak elő és bekötötték a két idegen szemét. ~~~ Azután mindhárman - középen a király - szalmafonatú nagy gyaloghintóba ültek, ezt néhány tucat kaffer vállára emelte, és a menet megindult.	-0.0342857
Chuyến đi khá lâu - ít nhất hai giờ đường.	Az út meglehetősen hosszú volt - legalább két óra hosszat tartott.	0.478977
Cảm nhận được bản chất những cú lắc lư của cáng, Pharamond Barthès và Cyprien tin rằng họ được đưa đi qua một vùng núi.	A gyaloghintó rázkódásaiból Pharamond Barthès és Cyprien csakhamar rájöttek, hogy hegyes vidéken szállítják őket.	0.850435
Rồi một làn không khí mát mẻ cùng tiếng vọng những bước chân của đoàn hộ tống, dội lại từ những thành vách rất gần nhau, cho thấy họ đang đi xuống lòng đất.	Később a hideg levegő és a lépések tompa dobaja, amely az egymáshoz nagyon is közelálló sziklák közt visszhangzott, jelezte, hogy valahol a föld alatt járnak.	0.239597
Cuối cùng, mùi khói nhựa thông, xộc thẳng vào mũi giúp hai người bạn hiểu rằng bọn họ đang đốt đuốc để soi đường cho cả đoàn.	Végül gyantás füstszag csapta meg a két barát orrát, amiből megtudták, hogy kísérőik fáklyákat gyújtottak az út megvilágítására.	0.268182
Tiếp tục đi thêm mười lăm phút nữa; sau đó cáng được đặt xuống đất.	Még egy negyedórát mentek, végül földre tették a gyaloghintót.	0.209524
Tonaïa đỡ những vị khách xuống khỏi cáng rồi ra lệnh tháo bịt mắt cho họ.	Tonaia felkérte vendégeit, szálljanak ki és embereinek megparancsolta, hogy oldják le szemükről a kendőt.	0.239286
Do bị chói mắt vì đột ngột nhìn lại ánh sáng, sau một khoảng thời gian ngưng chức năng thị giác kéo dài, Pharamond Barthès và Cyprien thoạt đầu tưởng mình bị mắc phải một loại chứng ảo giác xuất thần, vì cảnh tượng hiện ra trước mắt họ vừa huy hoàng vừa khó ngờ.	Az első pillanatok káprázatában, amelyet a látószervek működésének hosszú kikapcsolása után a hirtelen fényhatás okozott, Pharamond Barthès és Cyprien azt hitték, hogy valamilyen lázas érzéki csalódás bűvöletébe kerültek, oly fenséges és meglepő látvány tárult szemük elé.	0.521265
Cả hai đang ở chính giữa một hang động mênh mông.	Óriási barlang mélyében voltak.	0.1
Nền hang phủ một lớp cát mịn và lấp lánh vàng.	A barlang földjét aranycsillogású, finom homok borította.	0.277358
Vòm hang, trông cao như mái vòm một nhà thờ kiến trúc gô tích, cao ngút đến độ mắt thường nhìn không tới.	Boltívei, akárcsak egy gótikus székesegyházé, kifürkészhetetlen magasságban vesztek el.	0.21236
Các vách của khối cấu trúc tự nhiên ấy được phủ kín bằng nhũ đá, đa dạng về màu sắc và phong phú lạ thường, trên ấy ánh đuốc chiếu vào tạo nên những ánh cầu vồng, hòa lẫn vào những tia lửa hồng sáng rực, vào những bức xạ buổi rạng đông miền địa cực.	E természet­alkotta föld alatti építmény falain elképzelhetetlen gazdagságban és változatosságban pompáztak a cseppkövek, amelyekre a fáklyák az olvasztókohó izzásából és az északi fény ragyogásából vegyült szivárványos tündöklést vetítettek.	0.251807
Những màu sắc óng ánh nhất, những hình thù kỳ lạ nhất, những kích cỡ đáng kinh ngạc nhất, làm nên đặc tính của vô số những kết tinh.	Csillogó színek, különleges formák, a legváratlanabb alakzatok jellemezték a megszámlálhatatlan sokaságú kristályképződményt.	0.253846
Không phải là kiểu sắp xếp theo phiến của đá thạch anh, như trong phần lớn các hang động, được tạo thành từ sự đồng nhất vô cùng đơn điệu của một loại đá.	Nem egyszerű kvarccseppek voltak ezek, amelyek unalmas egyhangúsággal sorakoznak egymás mellett, mint a legtöbb barlangban.	0.130435
Ở đây, thiên nhiên tha hồ phóng tác hình như thích thú với việc khai thác hết mọi sự kết hợp màu sắc và hiệu ứng, hết sức hợp với hiện tượng thủy tinh hóa của nhiều loại khoáng vật.	Itt a természet, úgy látszik, szabadjára engedte képzeletét, s kihasználta a színek és színhatások minden változatát, amire gazdag ásványi kincseinek kristályosodása oly csodás lehetőséget nyújt.	0.281347
Những khối thạch anh tím, những thành vách thạch anh mã não, những khối băng hồng ngọc, những chỏm nhọn ngọc lục bảo, những cột ngọc lam sâu và thanh mảnh như rừng thông, những núi băng trôi ngọc biếc, những chùm đèn treo lam ngọc, những tấm gương ngọc mắt mèo, những khe thạch hồng và đá da trời vân vàng - tất cả những gì quý giá nhất, hiếm nhất, trong sáng nhất, rực rỡ nhất, mà sự kết tinh có thể mang lại, đều được dùng làm chất liệu cho khối kiến trúc gây sửng sốt này.	Ametiszt sziklákból, szardoniksz falakból, rubin tömbökből, smaragdszirtekből, magasba meredő zafír oszlopsorokból, mint az erdők fenyői, vagy az akvamarin jéghegyek, türkiz füzérekből, sima opál lapokból, rózsaszín alabástrom és arannyal erezett lapis-lazuli díszekből - mindabból, ami a kristályok birodalmában a legdrágább, legritkább, legtisztább, legkápráza­to­sabb - képződött ez a csodálatos építmény.	0.272336
Còn hơn thế nữa, mọi hình thù, thậm chí cả hình thù của giới thực vật, hình như cũng đóng góp thêm vào một tạo tác ngoài năng lực sáng tạo của con người.	Sőt, mintha még a növényvilág is közreműködött volna ennek az emberi képzeletet meghaladó műnek létrehozásában.	0.146018
Những thảm rêu khoáng cũng êm như loại thảm cỏ mềm mịn nhất, những kết tinh khoáng vật hình cành cây lúc lỉu hoa trái đá quý gợi nhớ đây đó những khu vườn thần tiên được phác thảo vô cùng hồn nhiên trên các bức tranh nhật.	A leglágyabb fűnél bársonyosabb ásványi mohaszőnyegek, kővirágba borult és kőgyümölcsöt termő kristály­kép­ződ­mények a maguk természetességében a japán miniatűr-festmények tündérkertjeire emlé­kez­tettek.	0.261818
Xa hơn một chút, một hồ nước nhân tạo, hình một viên kim cương dài hai mươi mét, lồng trên khung cát, tựa như một vũ đài đã sẵn sàng cho những người trượt băng nô đùa.	Távolabb homokba ágyazott, húsz méter hosszú mesterséges tó merő gyémántból, úgy csillogott, akár egy korcsolyapálya.	0.129661
Những dinh điện trên không bằng đá khoáng thạch anh, những vọng lâu và tháp chuông bằng ngọc lục bảo hay hoàng ngọc, xếp chồng từng lớp cho đến một điểm mà thị giác không thể tiếp tục nhìn thấu vì đã chán chê những hình ảnh huy hoàng.	Kalcedon tündérpaloták, berill vagy topáz kioszkok és tornyocskák lépcsőzetesen emelkedtek fölfelé, ameddig csak a sok ragyogástól elfáradt szem ellátott.	0.081457
Cuối cùng, sự biến đổi của tia sáng thông qua hàng nghìn lăng kính ấy, tạo nên những chùm pháo hoa xòe ra mọi phía và tỏa xuống từng chùm, tạo nên sự hợp phối đáng kinh ngạc nhất về ánh sáng và màu sắc có thể làm choáng ngợp mắt người.	A prizmák ezrein színeikre bomló fénysugarak szóródása, a mindenfelől pattanó és kéve alakban visszahulló szikrák tűzijátéka a legcsodálatosabb szín- és fényszimfóniát hozta létre, amely az emberi szemet valaha elkápráztatta.	0.25157
Cyprien Méré giờ đây không còn chút nghi ngờ gì nữa.	Cyprien Méré most már biztos volt a dolgában.	0.868992
Chàng được đưa đến một trong những hang động huyền bí ấy mà bấy lâu nay chàng đã ngờ đến sự tồn tại, trong sâu thẳm nơi ấy thiên nhiên cằn cỗi đã tích tụ và kết tinh thành khối những loại đá quý kia, và chỉ nhường cho con người, trong những mỏ được ưu ái nhất, những mẩu thừa tách biệt và rời rạc.	Ráeszmélt, hogy ama titokzatos rejtekhelyek egyikére került, amelyek létezését régóta gyanította. ~~~ E rejtekhelyek ölén a fukar természet halomba gyűjti és kristályosítja az olyan drágaköveket, amelyeket csak különlegesen szeren­csés lelőhelyeken, elszigetelt maradványokban és töredékekben bocsát az emberek rendel­kezésére.	-0.00745342
Trong phút chốc, cố không tin vào hiện thực mà chàng nhìn thấy trước mắt, nhưng chỉ cần, đi ngang qua một vỉa đá kết tinh, cọ xát lên đấy chiếc nhẫn chàng đang đeo để thấy chắc chắn nó không bị trầy xước.	Hajlamos volt arra, hogy kételkedjék az elébe táruló látvány valódiságában, azonban elég volt egy pillanat, amikor egy hatalmas kristálypad mellett elhaladva az ujján viselt gyűrűvel megkarcolta azt - hogy meggyőződjék róla: nyoma se maradt a karcolásnak!	0.284279
Đấy chính là những kim cương, hồng ngọc, lam ngọc bao kín cái hốc lớn ấy và đóng khối lớn đến mức, giá trị của nó, với giá mà con người ước tính cho những khoáng chất ấy, có lẽ vượt ngoài mọi tính toán!	Tehát gyémántot, rubint, zafírt rejt ez a hatalmas sírbolt, oly mérhetetlen mennyiségben, hogy érté­kük, azon az áron, amelyet az emberek az ilyen ásványi anyagoknak szabnak, egyszerűen fel­becsülhetetlen!	0.251269
Chỉ có thể phỏng chừng giá trị của nó là một số lượng lớn không đếm xuể, dù vậy cũng khó mà đánh giá được.	Csak csillagászati számokkal lehetett volna megközelítően kifejezni értéküket, különben aligha.	0.207216
Quả nhiên, ở đấy, chôn vùi dưới lòng đất, không được biết đến và không mang lại lợi nhuận, có đến tỉ tỉ và triệu tỉ tỉ của hàng tỉ giá trị!	Valóban trilliók és kvadrilliók hevertek itt a föld alatt semmibe véve, felhasználatlanul.	0.0241379
Tonaïa liệu có ngờ gì về sự giàu sang phi thường mà ông ta sở hữu trong tay hay không?	Tudatában volt-e Tonaia, mily hihetetlen vagyon fölött rendelkezik?	0.178125
Ít có khả năng ấy, vì rằng ngay cả Pharamond Barthès, ít am hiểu về những vật chất kia, cũng không có vẻ nghi ngờ một giây nào rằng những kết tinh kia chính là các loại đá quý.	Nem valószínű, hiszen Pharamond Barthès - nem lévén járatos ezekben a dolgokban - csak sejtette, hogy ezek a csodálatos kristályok drágakövek.	0.315468
Hẳn nhiên, vị vua da đen chỉ nghĩ đơn giản rằng ông ta làm chủ và canh giữ một hang động đặc biệt kỳ thú, mà thánh thần hoặc sự mê tín truyền thống cấm không được tiết lộ bí mật.	Kétségtelen, a néger király egyszerűen azt hitte, hogy ő egy különlegesen érdekes barlang őrzője, melynek titkát feltárni valamilyen jóslat vagy más babonás hagyomány tiltotta.	0.245614
Điều có vẻ xác thực ý kiến ấy, chính là Cyprien sớm nhìn thấy một số lượng lớn xương người chất đống ở một số góc trong hang.	Cyprient megerősítette véleményében az, hogy a barlang egyes szögleteiben nagy halom emberi csontot látott.	0.170588
Liệu đây có phải là nơi mai táng của bộ tộc không, hoặc - một giả thiết ghê rợn hơn nhưng có vẻ giống thật - đây là nơi từng được dùng, và hiện vẫn còn được dùng để thực thi một vài bí ẩn rùng rợn nào đó, nơi họ dâng máu người, có lẽ phục vụ cho hủ tục ăn thịt người?	A törzs temetkezési helye volt itt talán, vagy - rettenetesebb, de mégis valószínű feltevés - arra szolgált és szolgál még ma is ez a hely, hogy szörnyű misztériumokat ünnepeljenek benne, amelyeken embervért ontanak, vagy talán embert is esznek.	0.349441
Pharamond Barthès thiên về suy đoán cuối cùng này, anh quay sang thầm thì với bạn mình.	Pharamond Barthès ez utóbbi nézetre hajlott, és halk hangon meg is mondta barátjának.	0.691071
“Thế mà Tonaïa đã khẳng định với tôi là từ khi ông ta lên ngôi, chưa từng có nghi lễ nào như thế diễn ra!” anh nói thêm.	- Tonaia biztosított róla, hogy uralomrajutása óta nem rendeztek ilyen szertartást - tette hozzá.	0.164835
“Nhưng thú thật, cảnh tượng những đống xương người đó đặc biệt làm lung lay lòng tin của tôi!”	- De bevallom, ezek a csontok itt, nagyon megingatják bizalmamat.	0.0206897
 ~~~ Anh chỉ một đống xương lớn, dường như mới hình thành chưa lâu, và trên những khung xương ấy họ thấy những dấu ấn rõ rệt của việc nung chín.	Ezzel egy nagy, nyilván nemrég összehordott óriási halomra mutatott, amelyen perzselés szembeötlő nyomai látszottak.	-0.0597345
Cảm giác ấy chỉ được khẳng định trọn vẹn hơn vài giây sau đó.	Föltevése néhány pillanat múlva teljesen igazolódott.	0.196364
